"","geoid","value","year","measure","moe"
"1","51760030100",15.0030996860258,2019,"affordability_index",NA
"2","51710004800",20.5014485729512,2019,"affordability_index",NA
"3","51760020200",22,2019,"affordability_index",NA
"4","51770002502",36.0461358412421,2019,"affordability_index",NA
"5","51710004200",17,2019,"affordability_index",NA
"6","51760030501",32,2019,"affordability_index",NA
"7","51760020100",23.5520924229203,2019,"affordability_index",NA
"8","51710004100",17,2019,"affordability_index",NA
"9","51730810100",32,2019,"affordability_index",NA
"10","51700030100",25,2019,"affordability_index",NA
"11","51740211800",27,2019,"affordability_index",NA
"12","51710003501",31,2019,"affordability_index",NA
"13","51003010904",31.8693122228264,2019,"affordability_index",NA
"14","51013101704",34,2019,"affordability_index",NA
"15","51013101408",35.3839268854564,2019,"affordability_index",NA
"16","51760020400",18.9455090795581,2019,"affordability_index",NA
"17","51740210500",31,2019,"affordability_index",NA
"18","51059451400",29,2019,"affordability_index",NA
"19","51760040300",41,2019,"affordability_index",NA
"20","51013102701",24,2019,"affordability_index",NA
"21","51760060800",34.132621983585,2019,"affordability_index",NA
"22","51590000400",43.0334933809739,2019,"affordability_index",NA
"23","51730810600",32,2019,"affordability_index",NA
"24","51059451601",30,2019,"affordability_index",NA
"25","51730810700",30.0010337345156,2019,"affordability_index",NA
"26","51760010300",33,2019,"affordability_index",NA
"27","51510201206",29,2019,"affordability_index",NA
"28","51013103505",32,2019,"affordability_index",NA
"29","51700030600",31,2019,"affordability_index",NA
"30","51013103503",33,2019,"affordability_index",NA
"31","51760021000",31.0063469805716,2019,"affordability_index",NA
"32","51710005100",32,2019,"affordability_index",NA
"33","51650011400",33,2019,"affordability_index",NA
"34","51087200805",33,2019,"affordability_index",NA
"35","51013103602",32.9704079705625,2019,"affordability_index",NA
"36","51700030800",35.022126394687,2019,"affordability_index",NA
"37","51760060900",37.0001457621534,2019,"affordability_index",NA
"38","51590000500",37,2019,"affordability_index",NA
"39","51013101603",41,2019,"affordability_index",NA
"40","51760070601",34,2019,"affordability_index",NA
"41","51700030400",33,2019,"affordability_index",NA
"42","51105950301",62,2019,"affordability_index",NA
"43","51740212100",29,2019,"affordability_index",NA
"44","51059461902",30.0306477550222,2019,"affordability_index",NA
"45","51800065500",34,2019,"affordability_index",NA
"46","51710000902",53.9942991216147,2019,"affordability_index",NA
"47","51760060700",30,2019,"affordability_index",NA
