"","geoid","value","year","measure","moe"
"1","51760030100",11.5446984480552,2015,"average_years_schooling",NA
"2","51710004800",11.9731992554951,2015,"average_years_schooling",NA
"3","51760020200",11.7826672653794,2015,"average_years_schooling",NA
"4","51770002502",11.5565641342357,2015,"average_years_schooling",NA
"5","51710004200",11.6668848167539,2015,"average_years_schooling",NA
"6","51760030501",14.8823394495413,2015,"average_years_schooling",NA
"7","51760020100",12.0216646874302,2015,"average_years_schooling",NA
"8","51710004100",11.6648648648649,2015,"average_years_schooling",NA
"9","51730810100",11.5713359273671,2015,"average_years_schooling",NA
"10","51700030100",11.9380952380952,2015,"average_years_schooling",NA
"11","51740211800",11.8006263048017,2015,"average_years_schooling",NA
"12","51710003501",12.2124735729387,2015,"average_years_schooling",NA
"13","51003010904",14.8757479990495,2015,"average_years_schooling",NA
"14","51013101704",16.6865924491772,2015,"average_years_schooling",NA
"15","51013101408",16.1550958068842,2015,"average_years_schooling",NA
"16","51760020400",11.275402595318,2015,"average_years_schooling",NA
"17","51740210500",12.0650496141125,2015,"average_years_schooling",NA
"18","51059451400",10.8645788336933,2015,"average_years_schooling",NA
"19","51760040300",15.6329966329966,2015,"average_years_schooling",NA
"20","51013102701",12.5185942729639,2015,"average_years_schooling",NA
"21","51760060800",10.7748493348649,2015,"average_years_schooling",NA
"22","51590000400",11.2770660136467,2015,"average_years_schooling",NA
"23","51730810600",11.2364921030756,2015,"average_years_schooling",NA
"24","51059451601",9.4615797958087,2015,"average_years_schooling",NA
"25","51730810700",10.7807699929011,2015,"average_years_schooling",NA
"26","51760010300",12.2633333333333,2015,"average_years_schooling",NA
"27","51510201206",11.7281955666045,2015,"average_years_schooling",NA
"28","51013103505",15.7095657646318,2015,"average_years_schooling",NA
"29","51700030600",11.9247730220493,2015,"average_years_schooling",NA
"30","51013103503",16.6459737495566,2015,"average_years_schooling",NA
"31","51760021000",12.1229688286698,2015,"average_years_schooling",NA
"32","51710005100",12.2402034664657,2015,"average_years_schooling",NA
"33","51650011400",12.3412698412698,2015,"average_years_schooling",NA
"34","51087200805",12.0954804560261,2015,"average_years_schooling",NA
"35","51013103602",16.8215816412278,2015,"average_years_schooling",NA
"36","51700030800",12.0226617295477,2015,"average_years_schooling",NA
"37","51760060900",10.4417801504782,2015,"average_years_schooling",NA
"38","51590000500",11.5824817518248,2015,"average_years_schooling",NA
"39","51013101603",16.6436398882779,2015,"average_years_schooling",NA
"40","51760070601",9.64774822228075,2015,"average_years_schooling",NA
"41","51700030400",11.7550567340898,2015,"average_years_schooling",NA
"42","51105950301",11.9158742736397,2015,"average_years_schooling",NA
"43","51740212100",11.5,2015,"average_years_schooling",NA
"44","51059461902",13.5488878327521,2015,"average_years_schooling",NA
"45","51800065500",11.6626065773447,2015,"average_years_schooling",NA
"46","51710000902",13.504497603406,2015,"average_years_schooling",NA
"47","51760060700",11.8594603825137,2015,"average_years_schooling",NA
"48","51710002900",12.2662170921121,2015,"average_years_schooling",NA
"49","51800065100",11.7937089776085,2015,"average_years_schooling",NA
"50","51710001300",13.4094975911906,2015,"average_years_schooling",NA
"51","51710002700",12.0899308845273,2015,"average_years_schooling",NA
"52","51680001100",12.4956859361519,2015,"average_years_schooling",NA
"53","51680000600",12.0037576326914,2015,"average_years_schooling",NA
"54","51710004300",12.0992317886348,2015,"average_years_schooling",NA
"55","51041100406",12.3239795918367,2015,"average_years_schooling",NA
"56","51590001000",12.0006723442403,2015,"average_years_schooling",NA
"57","51710005701",12.3019649984648,2015,"average_years_schooling",NA
"58","51041100404",10.109710207461,2015,"average_years_schooling",NA
"59","51770001000",11.1477864583333,2015,"average_years_schooling",NA
"60","51510201205",11.7281955666045,2015,"average_years_schooling",NA
"61","51595890100",11.5125779534587,2015,"average_years_schooling",NA
"62","51550020100",12.2412198347084,2015,"average_years_schooling",NA
"63","51013101804",16.3097091998759,2015,"average_years_schooling",NA
"64","51710002500",12.9063725490196,2015,"average_years_schooling",NA
"65","51620090200",11.4625298329356,2015,"average_years_schooling",NA
"66","51510200102",13.5266262755102,2015,"average_years_schooling",NA
"67","51121020301",16.1859735973597,2015,"average_years_schooling",NA
"68","51770002600",11.0859924283396,2015,"average_years_schooling",NA
"69","51013102001",10.3674468085106,2015,"average_years_schooling",NA
"70","51510200304",14.0101525151012,2015,"average_years_schooling",NA
"71","51760030200",13.7922283901665,2015,"average_years_schooling",NA
"72","51680000400",12.7014968336212,2015,"average_years_schooling",NA
"73","51510200106",14.2134625055913,2015,"average_years_schooling",NA
"74","51013101705",16.6865924491772,2015,"average_years_schooling",NA
"75","51510200108",13.1528786536758,2015,"average_years_schooling",NA
"76","51810045810",12.520508718493,2015,"average_years_schooling",NA
"77","51013103300",15.1444058974916,2015,"average_years_schooling",NA
"78","51710004600",12.1317307692308,2015,"average_years_schooling",NA
"79","51770000900",11.5376310919186,2015,"average_years_schooling",NA
"80","51520020201",13.1800996483001,2015,"average_years_schooling",NA
"81","51810040600",13.2515192437542,2015,"average_years_schooling",NA
"82","51700032300",13.453840407717,2015,"average_years_schooling",NA
"83","51059415401",12.7138389366693,2015,"average_years_schooling",NA
"84","51700032006",12.8217370441459,2015,"average_years_schooling",NA
"85","51710001400",13.242774566474,2015,"average_years_schooling",NA
"86","51710003400",12.4008232288782,2015,"average_years_schooling",NA
"87","51730810400",11.3755030816811,2015,"average_years_schooling",NA
"88","51680000700",12.1121664405246,2015,"average_years_schooling",NA
"89","51760071004",13.1325186849522,2015,"average_years_schooling",NA
"90","51710001100",0.0103532000670021,2015,"average_years_schooling",NA
"91","51013101701",16.1103250478011,2015,"average_years_schooling",NA
"92","51710005901",12.4569345540861,2015,"average_years_schooling",NA
"93","51059450702",12.2424242424242,2015,"average_years_schooling",NA
"94","51680001900",12.2212562100781,2015,"average_years_schooling",NA
"95","51710004400",12.8857715430862,2015,"average_years_schooling",NA
"96","51710005500",12.0287796146723,2015,"average_years_schooling",NA
"97","51059480203",16.1267688679245,2015,"average_years_schooling",NA
"98","51177020313",14.0802203065134,2015,"average_years_schooling",NA
"99","51710004500",13.5906757912746,2015,"average_years_schooling",NA
"100","51510200409",14.8248073847469,2015,"average_years_schooling",NA
"101","51730811200",12.7204317209216,2015,"average_years_schooling",NA
"102","51670820100",11.8229873908826,2015,"average_years_schooling",NA
"103","51013103504",15.7095657646318,2015,"average_years_schooling",NA
"104","51510200109",13.1528786536758,2015,"average_years_schooling",NA
"105","51059480205",16.5156148340924,2015,"average_years_schooling",NA
"106","51013102200",11.5383917775091,2015,"average_years_schooling",NA
"107","51540000202",13.5655090765588,2015,"average_years_schooling",NA
"108","51540000401",13.2416419805332,2015,"average_years_schooling",NA
"109","51680000205",13.6838885996877,2015,"average_years_schooling",NA
"110","51710005800",12.124516355962,2015,"average_years_schooling",NA
"111","51199050207",13.8279022403259,2015,"average_years_schooling",NA
"112","51760020700",12.3196986006459,2015,"average_years_schooling",NA
"113","51710001600",12.9301526717557,2015,"average_years_schooling",NA
"114","51700032126",11.6840670973822,2015,"average_years_schooling",NA
"115","51740211100",12.230152027027,2015,"average_years_schooling",NA
"116","51550020910",14.1977744056651,2015,"average_years_schooling",NA
"117","51730811300",12.4040167130089,2015,"average_years_schooling",NA
"118","51153900203",11.9431967067567,2015,"average_years_schooling",NA
"119","51710004002",15.9142966948501,2015,"average_years_schooling",NA
"120","51550020500",12.456241956242,2015,"average_years_schooling",NA
"121","51059421500",11.8574618096357,2015,"average_years_schooling",NA
"122","51710006400",13.2035308441558,2015,"average_years_schooling",NA
"123","51510201602",16.0146581170407,2015,"average_years_schooling",NA
"124","51700032123",12.889362681003,2015,"average_years_schooling",NA
"125","51153900602",11.177588741861,2015,"average_years_schooling",NA
"126","51710006501",12.2365795724466,2015,"average_years_schooling",NA
"127","51149850200",13.7009937955793,2015,"average_years_schooling",NA
"128","51650010504",12.168966323667,2015,"average_years_schooling",NA
"129","51630000400",13.2309432221848,2015,"average_years_schooling",NA
"130","51760040400",15.5771537720383,2015,"average_years_schooling",NA
"131","51003010901",16.557412167952,2015,"average_years_schooling",NA
"132","51760060200",0.00157064507475318,2015,"average_years_schooling",NA
"133","51510200104",13.4473684210526,2015,"average_years_schooling",NA
"134","51730810500",12.0802761341223,2015,"average_years_schooling",NA
"135","51760020501",15.3910838599754,2015,"average_years_schooling",NA
"136","51670820300",12.1497440348186,2015,"average_years_schooling",NA
"137","51041100107",13.1067475065797,2015,"average_years_schooling",NA
"138","51041100806",11.9050522648084,2015,"average_years_schooling",NA
"139","51059451502",12.8485146083968,2015,"average_years_schooling",NA
"140","51740212000",11.6755756578947,2015,"average_years_schooling",NA
"141","51700030900",12.2687272727273,2015,"average_years_schooling",NA
"142","51700031902",13.9714301388501,2015,"average_years_schooling",NA
"143","51660000302",12.3237475226741,2015,"average_years_schooling",NA
"144","51137110200",12.4641592920354,2015,"average_years_schooling",NA
"145","51770002501",11.4965995944028,2015,"average_years_schooling",NA
"146","51087200153",12.6894478141461,2015,"average_years_schooling",NA
"147","51059452700",13.4800700242392,2015,"average_years_schooling",NA
"148","51800065302",12.2630475302889,2015,"average_years_schooling",NA
"149","51650010900",12.9886282871358,2015,"average_years_schooling",NA
"150","51013102002",15.4357277882798,2015,"average_years_schooling",NA
"151","51700032128",11.9524317406143,2015,"average_years_schooling",NA
"152","51059480204",16.5156148340924,2015,"average_years_schooling",NA
"153","51087200417",12.4564334790756,2015,"average_years_schooling",NA
"154","51013101409",16.2803104732951,2015,"average_years_schooling",NA
"155","51059420503",14.5938187899986,2015,"average_years_schooling",NA
"156","51700031701",13.2377907562699,2015,"average_years_schooling",NA
"157","51059452801",15.1445107143192,2015,"average_years_schooling",NA
"158","51550020300",12.5517456359102,2015,"average_years_schooling",NA
"159","51013102003",13.8682724270803,2015,"average_years_schooling",NA
"160","51001090402",11.5071445870671,2015,"average_years_schooling",NA
"161","51143010301",11.9632968448165,2015,"average_years_schooling",NA
"162","51760060400",12.1552145573058,2015,"average_years_schooling",NA
"163","51153901403",13.2184513187673,2015,"average_years_schooling",NA
"164","51153901419",12.7616165982278,2015,"average_years_schooling",NA
"165","51059421701",11.4027821688271,2015,"average_years_schooling",NA
"166","51510200408",14.8356419268141,2015,"average_years_schooling",NA
"167","51760040201",13.6912487708948,2015,"average_years_schooling",NA
"168","51740212801",12.2197386519945,2015,"average_years_schooling",NA
"169","51510200500",14.2288166544923,2015,"average_years_schooling",NA
"170","51760011000",12.5292758089368,2015,"average_years_schooling",NA
"171","51107610505",11.3511814532826,2015,"average_years_schooling",NA
"172","51680000500",13.8151125401929,2015,"average_years_schooling",NA
"173","51810044005",13.6020955165692,2015,"average_years_schooling",NA
"174","51059481101",15.976598173516,2015,"average_years_schooling",NA
"175","51153901102",13.7093942207239,2015,"average_years_schooling",NA
"176","51810040200",12.8442654392021,2015,"average_years_schooling",NA
"177","51660000101",13.1064785118666,2015,"average_years_schooling",NA
"178","51009010505",11.2571201651716,2015,"average_years_schooling",NA
"179","51760070803",12.383978472366,2015,"average_years_schooling",NA
"180","51059451501",12.8629072063179,2015,"average_years_schooling",NA
"181","51800065401",11.6425648021828,2015,"average_years_schooling",NA
"182","51760021200",0.000516096344266921,2015,"average_years_schooling",NA
"183","51013102804",13.8432766615147,2015,"average_years_schooling",NA
"184","51041100212",12.4150675419199,2015,"average_years_schooling",NA
"185","51760010202",14.4093386984525,2015,"average_years_schooling",NA
"186","51009010506",12.181342364532,2015,"average_years_schooling",NA
"187","51117930202",12.3599038689429,2015,"average_years_schooling",NA
"188","51087200412",13.2459016393443,2015,"average_years_schooling",NA
"189","51590000600",11.6863867684478,2015,"average_years_schooling",NA
"190","51013101805",16.3201248344997,2015,"average_years_schooling",NA
"191","51760010800",12.3731732776618,2015,"average_years_schooling",NA
"192","51147930101",12.4922949252932,2015,"average_years_schooling",NA
"193","51670820700",12.025974025974,2015,"average_years_schooling",NA
"194","51059440503",14.9309288071664,2015,"average_years_schooling",NA
"195","51710002600",14.7832518599875,2015,"average_years_schooling",NA
"196","51770001200",13.1551413562785,2015,"average_years_schooling",NA
"197","51570830200",12.4044183949504,2015,"average_years_schooling",NA
"198","51810044006",13.6020955165692,2015,"average_years_schooling",NA
"199","51041100410",13.2872487872488,2015,"average_years_schooling",NA
"200","51700030300",12.4812984752106,2015,"average_years_schooling",NA
"201","51059451602",14.1430136986301,2015,"average_years_schooling",NA
"202","51059416200",14.5757978723404,2015,"average_years_schooling",NA
"203","51089010100",12.5037933526012,2015,"average_years_schooling",NA
"204","51510200406",13.7322617202769,2015,"average_years_schooling",NA
"205","51770002400",12.4551844500458,2015,"average_years_schooling",NA
"206","51087200418",12.4564334790756,2015,"average_years_schooling",NA
"207","51153901702",10.1503080082136,2015,"average_years_schooling",NA
"208","51059471301",14.4924521972492,2015,"average_years_schooling",NA
"209","51153900901",12.336393442623,2015,"average_years_schooling",NA
"210","51760071002",12.0465255591054,2015,"average_years_schooling",NA
"211","51041100907",13.53675,2015,"average_years_schooling",NA
"212","51059491202",14.9102671118531,2015,"average_years_schooling",NA
"213","51740212400",12.184328358209,2015,"average_years_schooling",NA
"214","51013101803",15.4216926070039,2015,"average_years_schooling",NA
"215","51590001100",12.3830818965517,2015,"average_years_schooling",NA
"216","51770000100",12.1112687120251,2015,"average_years_schooling",NA
"217","51800075103",13.6623931623932,2015,"average_years_schooling",NA
"218","51185020900",11.3180619094381,2015,"average_years_schooling",NA
"219","51087200700",13.5653181448848,2015,"average_years_schooling",NA
"220","51013101407",16.2950359389039,2015,"average_years_schooling",NA
"221","51700032212",12.3693977068104,2015,"average_years_schooling",NA
"222","51059481102",15.639127045986,2015,"average_years_schooling",NA
"223","51153901101",13.9941932807964,2015,"average_years_schooling",NA
"224","51760040600",15.4283333333333,2015,"average_years_schooling",NA
"225","51540000501",13.1316410861865,2015,"average_years_schooling",NA
"226","51510200301",13.9557105163965,2015,"average_years_schooling",NA
"227","51059422000",14.6383643909285,2015,"average_years_schooling",NA
"228","51037930101",12.154370489174,2015,"average_years_schooling",NA
"229","51013103405",16.9613925463066,2015,"average_years_schooling",NA
"230","51187020400",12.4209085051546,2015,"average_years_schooling",NA
"231","51830370200",12.9232013792439,2015,"average_years_schooling",NA
"232","51710000300",13.0750179282567,2015,"average_years_schooling",NA
"233","51670820600",11.7709637522897,2015,"average_years_schooling",NA
"234","51650011300",12.9170833333333,2015,"average_years_schooling",NA
"235","51650010316",13.4030191138141,2015,"average_years_schooling",NA
"236","51770000500",11.6434359805511,2015,"average_years_schooling",NA
"237","51710000400",13.3304903461978,2015,"average_years_schooling",NA
"238","51760010900",11.8461795777772,2015,"average_years_schooling",NA
"239","51041100405",10.8062503065595,2015,"average_years_schooling",NA
"240","51640070102",12.0001317000248,2015,"average_years_schooling",NA
"241","51760071003",13.1327142857143,2015,"average_years_schooling",NA
"242","51059421600",11.7377067754362,2015,"average_years_schooling",NA
"243","51650010314",13.2546408393866,2015,"average_years_schooling",NA
"244","51590000200",12.2454206408111,2015,"average_years_schooling",NA
"245","51121020202",13.5028942855345,2015,"average_years_schooling",NA
"246","51059421800",12.4444856312754,2015,"average_years_schooling",NA
"247","51660000401",14.154686042372,2015,"average_years_schooling",NA
"248","51059421400",11.8705701078582,2015,"average_years_schooling",NA
"249","51059482201",14.8457350272232,2015,"average_years_schooling",NA
"250","51595890200",12.5141891891892,2015,"average_years_schooling",NA
"251","51710003300",12.4985592340632,2015,"average_years_schooling",NA
"252","51510200105",13.9638450502152,2015,"average_years_schooling",NA
"253","51840000301",12.2668860360896,2015,"average_years_schooling",NA
"254","51660000207",14.5639957414376,2015,"average_years_schooling",NA
"255","51141030102",12.2081789306511,2015,"average_years_schooling",NA
"256","51710000201",13.0332417582418,2015,"average_years_schooling",NA
"257","51041100300",10.813371356147,2015,"average_years_schooling",NA
"258","51107611002",14.0240789473684,2015,"average_years_schooling",NA
"259","51059461901",13.8385738413602,2015,"average_years_schooling",NA
"260","51510200407",14.9375422012154,2015,"average_years_schooling",NA
"261","51153900503",11.9593023255814,2015,"average_years_schooling",NA
"262","51730810300",11.6842309662893,2015,"average_years_schooling",NA
"263","51153900504",11.9593023255814,2015,"average_years_schooling",NA
"264","51590000300",11.9095571095571,2015,"average_years_schooling",NA
"265","51047930300",12.3470941610714,2015,"average_years_schooling",NA
"266","51700032134",13.9818962299365,2015,"average_years_schooling",NA
"267","51153900407",12.7871596302773,2015,"average_years_schooling",NA
"268","51107611602",12.0112960760999,2015,"average_years_schooling",NA
"269","51550020700",12.3374161939144,2015,"average_years_schooling",NA
"270","51760070700",10.9661556262655,2015,"average_years_schooling",NA
"271","51800065402",11.6425648021828,2015,"average_years_schooling",NA
"272","51760041100",14.5814977973568,2015,"average_years_schooling",NA
"273","51059450300",13.6490900257958,2015,"average_years_schooling",NA
"274","51678980000",13.809200165242,2015,"average_years_schooling",NA
"275","51087200131",14.0284522003035,2015,"average_years_schooling",NA
"276","51520020300",11.5256064690027,2015,"average_years_schooling",NA
"277","51013103200",15.3831463098835,2015,"average_years_schooling",NA
"278","51153901704",11.5895538628944,2015,"average_years_schooling",NA
"279","51013102600",13.6542298483639,2015,"average_years_schooling",NA
"280","51710005000",11.9431950838381,2015,"average_years_schooling",NA
"281","51710003200",12.2424483306836,2015,"average_years_schooling",NA
"282","51059421900",14.1099123246086,2015,"average_years_schooling",NA
"283","51105950500",11.8523017902813,2015,"average_years_schooling",NA
"284","51810046013",13.5259717314488,2015,"average_years_schooling",NA
"285","51087201103",12.4431791221827,2015,"average_years_schooling",NA
"286","51700031604",12.809335443038,2015,"average_years_schooling",NA
"287","51187020500",12.1403909586335,2015,"average_years_schooling",NA
"288","51570830400",12.7179787514504,2015,"average_years_schooling",NA
"289","51680001601",14.0242266564677,2015,"average_years_schooling",NA
"290","51760010201",14.3866935700572,2015,"average_years_schooling",NA
"291","51013101406",16.7811397558754,2015,"average_years_schooling",NA
"292","51800075601",12.3571428571429,2015,"average_years_schooling",NA
"293","51173030600",11.5848511772546,2015,"average_years_schooling",NA
"294","51121020702",15.7985193807311,2015,"average_years_schooling",NA
"295","51059452302",12.9362962962963,2015,"average_years_schooling",NA
"296","51650010309",13.2303754266212,2015,"average_years_schooling",NA
"297","51087200125",14.7787104158718,2015,"average_years_schooling",NA
"298","51760020900",12.912043978011,2015,"average_years_schooling",NA
"299","51660000402",12.9014038166265,2015,"average_years_schooling",NA
"300","51700032133",13.9818962299365,2015,"average_years_schooling",NA
"301","51053840102",12.5311383358857,2015,"average_years_schooling",NA
"302","51059480902",13.8486220792076,2015,"average_years_schooling",NA
"303","51650012000",12.8603368506354,2015,"average_years_schooling",NA
"304","51177020305",13.415008291874,2015,"average_years_schooling",NA
"305","51003011302",12.8983039809548,2015,"average_years_schooling",NA
"306","51710006502",13.9226348364279,2015,"average_years_schooling",NA
"307","51139030401",11.7975908491951,2015,"average_years_schooling",NA
"308","51510200704",16.4933091403946,2015,"average_years_schooling",NA
"309","51810045605",13.5528095127069,2015,"average_years_schooling",NA
"310","51087201206",12.2283060376436,2015,"average_years_schooling",NA
"311","51059482507",15.1147227533461,2015,"average_years_schooling",NA
"312","51059452200",12.29640914037,2015,"average_years_schooling",NA
"313","51059481202",13.5600693478848,2015,"average_years_schooling",NA
"314","51183870300",11.7426035502959,2015,"average_years_schooling",NA
"315","51510200305",14.0392344497608,2015,"average_years_schooling",NA
"316","51131930100",12.3015541947204,2015,"average_years_schooling",NA
"317","51087201204",12.5992877185409,2015,"average_years_schooling",NA
"318","51650010701",12.8493150684931,2015,"average_years_schooling",NA
"319","51700032124",13.1721238938053,2015,"average_years_schooling",NA
"320","51800075504",12.749063032368,2015,"average_years_schooling",NA
"321","51059450200",12.4977104871463,2015,"average_years_schooling",NA
"322","51013103800",15.3549250535332,2015,"average_years_schooling",NA
"323","51610500300",16.5526879115375,2015,"average_years_schooling",NA
"324","51630000201",13.3395117859404,2015,"average_years_schooling",NA
"325","51770001100",14.1665071770335,2015,"average_years_schooling",NA
"326","51059415300",13.6439909297052,2015,"average_years_schooling",NA
"327","51700030500",11.9655032467532,2015,"average_years_schooling",NA
"328","51510200302",14.2629165392846,2015,"average_years_schooling",NA
"329","51059416000",13.8588621444201,2015,"average_years_schooling",NA
"330","51690000200",11.6305666331175,2015,"average_years_schooling",NA
"331","51107611018",14.8612869198312,2015,"average_years_schooling",NA
"332","51059452502",12.7975059382423,2015,"average_years_schooling",NA
"333","51710006100",12.8022381041941,2015,"average_years_schooling",NA
"334","51005070100",13.6245405113977,2015,"average_years_schooling",NA
"335","51710000901",13.2124117702109,2015,"average_years_schooling",NA
"336","51810044807",13.3045560069646,2015,"average_years_schooling",NA
"337","51810046221",13.1517359622803,2015,"average_years_schooling",NA
"338","51540000600",15.4724977457169,2015,"average_years_schooling",NA
"339","51013101405",16.7905577412636,2015,"average_years_schooling",NA
"340","51137110301",13.0050817559197,2015,"average_years_schooling",NA
"341","51550021405",13.0616679718089,2015,"average_years_schooling",NA
"342","51059481104",16.0496031746032,2015,"average_years_schooling",NA
"343","51810044202",13.3519456596822,2015,"average_years_schooling",NA
"344","51059431601",14.2686354741149,2015,"average_years_schooling",NA
"345","51153901203",12.6344936708861,2015,"average_years_schooling",NA
"346","51161030207",12.8380115706021,2015,"average_years_schooling",NA
"347","51550021602",12.9982104509664,2015,"average_years_schooling",NA
"348","51057950700",12.4082882882883,2015,"average_years_schooling",NA
"349","51700031300",12.4572904089458,2015,"average_years_schooling",NA
"350","51083930800",13.2222027972028,2015,"average_years_schooling",NA
"351","51760030502",14.8823394495413,2015,"average_years_schooling",NA
"352","51059490101",15.0794621026895,2015,"average_years_schooling",NA
"353","51810040403",12.8184230477635,2015,"average_years_schooling",NA
"354","51840000302",13.1333601933924,2015,"average_years_schooling",NA
"355","51760070901",11.4605357514242,2015,"average_years_schooling",NA
"356","51660000204",14.0149015433741,2015,"average_years_schooling",NA
"357","51760040500",15.5275862068966,2015,"average_years_schooling",NA
"358","51013102500",15.4836502782931,2015,"average_years_schooling",NA
"359","51087200807",12.8423652694611,2015,"average_years_schooling",NA
"360","51153901014",13.4432552954292,2015,"average_years_schooling",NA
"361","51089010500",11.5326806181129,2015,"average_years_schooling",NA
"362","51550020400",12.1327508455468,2015,"average_years_schooling",NA
"363","51109950201",12.6041240128693,2015,"average_years_schooling",NA
"364","51069051102",12.2442284325638,2015,"average_years_schooling",NA
"365","51750010102",14.5406553398058,2015,"average_years_schooling",NA
"366","51059461606",16.2689864678266,2015,"average_years_schooling",NA
"367","51760020300",12.0194647201946,2015,"average_years_schooling",NA
"368","51700032226",11.8682,2015,"average_years_schooling",NA
"369","51810045809",13.2308143628256,2015,"average_years_schooling",NA
"370","51760041400",13.4335031437789,2015,"average_years_schooling",NA
"371","51810044805",13.869960249858,2015,"average_years_schooling",NA
"372","51195931100",12.1387664596648,2015,"average_years_schooling",NA
"373","51810040405",13.1573441973134,2015,"average_years_schooling",NA
"374","51710003600",16.0584150326797,2015,"average_years_schooling",NA
"375","51770000300",12.7722498189121,2015,"average_years_schooling",NA
"376","51121020401",14.989349112426,2015,"average_years_schooling",NA
"377","51041100920",14.265965941374,2015,"average_years_schooling",NA
"378","51013101703",16.7745714285714,2015,"average_years_schooling",NA
"379","51087200144",15.8432533949726,2015,"average_years_schooling",NA
"380","51840000102",11.3622459893048,2015,"average_years_schooling",NA
"381","51191010502",12.0876612059951,2015,"average_years_schooling",NA
