long,lat
-77.5059319150123,39.6739670298312
-77.477098817051,39.7593712298339
-78.0031734337304,38.5145048988949
-77.9762922924312,38.5979725473742
-77.9492995142926,38.6815832423155
-77.922194402157,38.76533699817
-77.8949762528046,38.8492338275157
-77.8676443568872,38.9332737410428
-77.8401979988622,39.0174567475383
-77.8126364569252,39.1017828538712
-77.7849590029417,39.1862520649773
-77.7571649023782,39.2708643838442
-77.729253414232,39.3556198114955
-77.7012237909608,39.4405183469755
-77.6730752784104,39.5255599873337
-77.6448071157425,39.610744727609
-77.6164185353609,39.6960725608142
-77.5879087628368,39.7815434779195
-78.1093740049529,38.5354577938618
-78.0827998102091,38.6189877711071
-78.0561151606309,38.7026610456387
-78.0293193655911,38.7864776334368
-78.0024117284481,38.8704375486213
-77.9753915464804,38.9545408034369
-77.948258110821,39.0387874082388
-77.92101070639,39.1231773714774
-77.8936486118273,39.2077106996833
-77.8661710994237,39.2923873974523
-77.8385774350514,39.3772074674302
-77.8108668780937,39.4621709102974
-77.7830386813734,39.5472777247534
-77.7550920910809,39.6325279075014
-77.7270263467009,39.7179214532325
-77.698840680938,39.8034583546103
