"","x"
"1",38.9991623381892
"2",44.638987969205
"3",43.3110876213537
"4",50.5204459032231
"5",48.0807602717762
"6",63.8481145873074
"7",45.0768522976329
"8",47.9071201541379
"9",45.0012925562984
"10",59.0490327318789
"11",51.8550197914596
"12",52.5655569609394
"13",64.0413679643546
"14",73.7644008172789
"15",72.9157236564921
"16",52.2692286090333
"17",57.2823304441734
"18",58.0772440593838
"19",60.9258705081665
"20",67.0620497220658
"21",56.8246182441961
"22",48.4489683985006
"23",43.3764269976711
"24",52.7579865475626
"25",45.1931482170031
"26",48.76116652203
"27",57.5362317404098
"28",77.4637000372766
"29",55.0017500139581
"30",78.7026928648565
"31",60.4394721064338
"32",49.7140925119094
"33",56.7198739546252
"34",52.3066991451773
"35",78.356109270975
"36",58.1488175091037
"37",53.3273994805121
"38",57.3439116119002
"39",73.6257025912075
"40",53.4961164261713
"41",57.0733079201956
"42",44.2415329975484
"43",44.012064781528
"44",53.3320563575491
"45",44.1243528940306
"46",63.2547010927201
"47",53.2766371126778
"48",65.5628007859256
"49",54.3419021717518
"50",65.4440377818079
"51",62.0771453115451
"52",61.1000509063948
"53",58.7638075336586
"54",57.9327762263127
"55",52.3702992542185
"56",57.5039188797306
"57",66.7265326739598
"58",52.0359179275812
"59",61.6769862743213
"60",69.1846276496306
"61",55.8109386948926
"62",61.2707420898403
"63",75.3733281318003
"64",58.2625957808326
"65",49.340535040771
"66",72.9582183886701
"67",71.5388717239378
"68",60.508855352368
"69",73.8529206608254
"70",68.5077333102636
"71",66.9284249057928
"72",61.5035126155193
"73",68.0947307720147
"74",76.918413876373
"75",72.3070566359756
"76",65.5948700683156
"77",72.9327522206086
"78",54.7858084456235
"79",62.0955149273144
"80",59.2836116450841
"81",68.7407446066971
"82",68.3705895480119
"83",67.0700753408726
"84",64.4210861372673
"85",66.8735443801945
"86",58.7212827744592
"87",48.1619897926482
"88",64.9564627464702
"89",58.2287876067247
"90",64.6319624011979
"91",78.7073975816782
"92",62.3344792809843
"93",60.5966503876255
"94",60.4690071885504
"95",59.2594701451347
"96",66.4334125994184
"97",78.4320877378278
"98",52.1312141515981
"99",60.1342132409176
"100",73.6774118820068
"101",60.6548117488236
"102",54.9255458613032
"103",81.0070610852226
"104",70.0965793330666
"105",79.6010080304143
"106",66.7173710801485
"107",67.4394015444524
"108",72.0663341852807
"109",66.8077251513827
"110",66.0756223223233
"111",70.081787735089
"112",65.2425908368306
"113",60.0491756334342
"114",70.1968477327424
"115",58.9729518147249
"116",60.4247403852399
"117",58.5016931941397
"118",65.2595657016032
"119",73.1633877011233
"120",62.0656368901609
"121",67.169866460257
"122",63.4030241086956
"123",78.7866205743689
"124",67.4041157074302
"125",66.3268958774945
"126",69.7711708303157
"127",63.6420091153658
"128",61.3770953006827
"129",65.56942455238
"130",70.4471899767911
"131",74.135943263689
"132",59.4501591777753
"133",69.9507438784245
"134",51.6917681014363
"135",74.2507286590872
"136",58.7307700377887
"137",70.2967576456162
"138",63.031587546022
"139",77.099998504419
"140",54.3556794109718
"141",61.4497939738389
"142",72.7396044908837
"143",66.6500068592127
"144",60.054670304248
"145",50.4385606204348
"146",70.7947895771667
"147",70.3145967005125
"148",61.6707050344592
"149",66.7897760868945
"150",75.3747178336212
"151",71.095208582587
"152",81.1270870024001
"153",69.0245025157594
"154",77.7594296538577
"155",75.9646894272607
"156",64.4388760680349
"157",70.0886959091299
"158",57.6675137664047
"159",75.594678658504
"160",53.7651039526852
"161",48.9225081589626
"162",62.3689455893195
"163",70.6863884386805
"164",68.7256337409339
"165",66.6945905952896
"166",74.2474647050328
"167",67.2748163629407
"168",66.6135735476048
"169",73.8148055289923
"170",59.8941480087681
"171",68.3087706113927
"172",73.7593566509462
"173",73.4541443194122
"174",80.7667937423109
"175",68.7541254448079
"176",65.2050438635257
"177",69.0114569833317
"178",58.9036762351342
"179",58.5585768608669
"180",67.7227187442822
"181",55.9305215308273
"182",55.3553334341875
"183",69.3229130201858
"184",62.2331317203479
"185",61.1611930643247
"186",62.2822613072367
"187",60.7729070801482
"188",69.5896362693441
"189",58.2689691746001
"190",81.9423420532263
"191",59.9287701170478
"192",60.3975123005526
"193",56.3726069716151
"194",75.8773256726105
"195",73.4928866600991
"196",67.467030127511
"197",59.7070811041364
"198",71.4527563479818
"199",58.4416686761191
"200",59.7513107019656
"201",68.6402313532864
"202",71.9080525972178
"203",58.8270091732706
"204",74.7889161964046
"205",63.6713171193948
"206",66.5253913145767
"207",56.7862683695778
"208",76.7372175963355
"209",68.7679975716209
"210",69.9172782280414
"211",60.0221951597672
"212",75.4360987932311
"213",65.4560665427319
"214",74.1722860808481
"215",59.6834392922442
"216",60.5123727990438
"217",65.7975978936589
"218",52.2834520227029
"219",66.5106478258575
"220",86.4282212001185
"221",65.3309139485721
"222",81.5672132560725
"223",68.6614143701659
"224",74.6284462613132
"225",71.8888626677436
"226",74.7398592598045
"227",74.0256334656539
"228",57.3095770663073
"229",81.8064957357389
"230",60.2829529967191
"231",70.9554383945687
"232",69.4156935404297
"233",57.4390989743947
"234",70.3013137536432
"235",70.7646302576271
"236",64.8014433206041
"237",64.7002784960697
"238",65.2960418319827
"239",61.7864105471271
"240",63.8047994207069
"241",63.3521804052351
"242",70.8597844219013
"243",68.0966009063323
"244",61.6854458063007
"245",59.6029288018126
"246",72.9576515964588
"247",71.6589390463972
"248",70.908965951484
"249",76.2988320285061
"250",59.8668685456712
"251",65.5205271445293
"252",67.7188849366726
"253",65.4698099386326
"254",65.4548745113922
"255",56.0474488942384
"256",65.920201174249
"257",62.1428682396426
"258",72.3603845335483
"259",76.5751841315657
"260",73.8555423007925
"261",63.6533894093328
"262",59.5374747749554
"263",57.130135856789
"264",56.8763773738623
"265",68.5650188628473
"266",76.1766125174937
"267",69.4229992619593
"268",60.9616872880233
"269",65.9527777058997
"270",63.6674741665148
"271",56.1679840152052
"272",72.8524116459598
"273",74.3401873282345
"274",70.2383337488748
"275",70.9465911113013
"276",54.3020574817777
"277",79.4507748616217
"278",66.7048304637419
"279",77.8012357320652
"280",55.2294963116151
"281",65.3199938796285
"282",71.152340683389
"283",52.2736862399467
"284",73.0141952692311
"285",59.3393643123823
"286",65.103212258709
"287",64.6397358480312
"288",61.8318821051073
"289",70.3887976360756
"290",68.1877456372877
"291",81.6535741683418
"292",56.8459638131731
"293",54.193570455132
"294",72.0515159868674
"295",67.8200451743424
"296",66.4927314532479
"297",72.9763073039137
"298",67.63594321398
"299",64.637387450054
"300",73.0819832392315
"301",56.3361807501576
"302",73.158602074383
"303",64.2385946259885
"304",70.2230949943132
"305",72.4066334557886
"306",71.1068833413648
"307",51.8181464439009
"308",77.2998682703465
"309",77.7713996096826
"310",59.514860167768
"311",76.9794209641187
"312",71.1228848168369
"313",75.9698171287223
"314",56.8069576655462
"315",73.9538738121094
"316",64.2651450952325
"317",63.5184352558138
"318",65.998128864035
"319",68.7678069652728
"320",60.2573339576656
"321",70.3836202821242
"322",78.2468180807295
"323",79.0891595383343
"324",69.0168310698091
"325",73.8047549288059
"326",73.0840688455195
"327",62.0773038161688
"328",69.035556106819
"329",74.6326115186287
"330",57.4088617893321
"331",66.7902066083575
"332",72.2528685511373
"333",69.7077402786084
"334",63.0077131036326
"335",65.4926382635097
"336",72.5900931815064
"337",69.6689822277021
"338",70.6622362244147
"339",81.9331540832076
"340",60.9468062742084
"341",67.536141633867
"342",82.2045558988354
"343",70.6261811150964
"344",58.7887811469114
"345",74.5380741071268
"346",63.996934743246
"347",70.3334332722551
"348",61.9433182929926
"349",63.6503663000631
"350",64.7730193240204
"351",76.6876962883794
"352",75.1290566102262
"353",68.3017280133321
"354",68.4912397367512
"355",57.8396235411302
"356",70.242387915191
"357",73.7688895710273
"358",79.7143834908658
"359",62.5733921847386
"360",70.8907494093952
"361",53.6114231096557
"362",64.2365039886241
"363",63.0021329397577
"364",63.3603014590484
"365",68.6803402450985
"366",74.907771262714
"367",67.9450191660045
"368",71.5806069612841
"369",73.4669140227546
"370",70.2894207932639
"371",73.1370442050459
"372",49.6697424155854
"373",71.9277974817409
"374",78.2401697267516
"375",71.9526713170112
"376",68.364131166954
"377",72.5174006594553
"378",77.5342151034185
"379",80.5735040499823
"380",67.1865569358541
"381",60.4875514345008
"382",79.890214076432
"383",59.8474369057446
"384",66.1712135675716
"385",68.3251878066119
"386",70.6039938020681
"387",71.0551202187762
"388",68.6136517300465
"389",72.065292089665
"390",69.0334689855556
"391",72.54876050818
"392",69.5734297602371
"393",73.5841645731523
"394",69.8892646026401
"395",65.5526143251114
"396",64.4040481658908
"397",65.7773362154736
"398",71.7629051459546
"399",64.1739066277617
"400",69.7243935311188
"401",58.4766139586703
"402",55.8124449837868
"403",66.115720264527
"404",62.7426727637471
"405",59.77559251145
"406",78.2280367473868
"407",68.798032086767
"408",60.7957255519313
"409",65.1759237949422
"410",56.8077652308169
"411",74.227236898857
"412",68.0794594924969
"413",65.7395031403938
"414",66.401956863809
