"","x"
"1",48.5357733015354
"2",57.3495981014217
"3",58.7137994675766
"4",64.7219185989921
"5",53.5753484130565
"6",73.980038682052
"7",55.4521568104591
"8",58.8495661598491
"9",52.7354305994851
"10",65.0122819018109
"11",59.8778528743776
"12",64.3694518905853
"13",69.3520314326445
"14",80.4347224979893
"15",87.5363384489891
"16",58.0040200838427
"17",60.1529724259099
"18",68.6415155068531
"19",64.2026849712035
"20",78.6692347260307
"21",63.7813340310201
"22",58.4552198359186
"23",51.8752580488762
"24",61.977994777506
"25",53.9675972201533
"26",59.6750000166854
"27",72.7483674455874
"28",82.0048320215357
"29",68.785421726733
"30",81.9598931305044
"31",68.8166718635482
"32",60.4936897537609
"33",55.0022850690059
"34",61.6895088468056
"35",81.517251933324
"36",63.6500081803297
"37",63.6913303465442
"38",63.9042151336164
"39",76.9888228746341
"40",66.0151775724669
"41",65.850045254907
"42",63.573521134312
"43",55.860456729677
"44",65.9952747800861
"45",61.0966332945265
"46",71.7689291227925
"47",63.3637540910956
"48",71.5944764878064
"49",63.7394171312175
"50",75.0674919842191
"51",68.7308236977742
"52",67.9538688848966
"53",66.8102572437041
"54",67.1900576054604
"55",65.5740847693719
"56",65.149911491994
"57",74.1846010121976
"58",64.9585192800047
"59",73.1363405717377
"60",72.5840993676466
"61",64.2830237706802
"62",68.3597338060249
"63",86.6353422309376
"64",72.0864167009493
"65",59.9392550071018
"66",80.0508640948485
"67",77.2255423884058
"68",65.5749533694416
"69",82.9334054280942
"70",79.4329943684301
"71",71.7394548601302
"72",67.0175020904886
"73",76.5233397807394
"74",84.6399852932746
"75",77.1891191150672
"76",74.636716122679
"77",76.4626882058961
"78",57.7054429325796
"79",67.8878145296002
"80",69.0167471088821
"81",81.3385478093085
"82",76.0399176324311
"83",78.0380712984672
"84",68.2993437221378
"85",74.8580402134013
"86",66.3875786579717
"87",60.9934664691015
"88",74.0775214198698
"89",70.9362493359435
"90",50.892166568654
"91",84.5834037922631
"92",74.3376311133532
"93",71.7584448567101
"94",67.6764599266883
"95",73.4543921933757
"96",74.3105585225705
"97",82.8672708597947
"98",78.5982583442814
"99",70.5736367017959
"100",79.4939068321634
"101",68.2868818285747
"102",65.0369645424819
"103",79.7707861615403
"104",79.308177320504
"105",84.1019321500684
"106",75.6882283902624
"107",73.8616551194624
"108",79.0642696811277
"109",76.5341904556178
"110",68.8192871733416
"111",77.7056814097661
"112",72.7810027686941
"113",70.1656145809928
"114",79.131977189211
"115",67.4575083347756
"116",76.5355135924769
"117",66.2763683403346
"118",74.5923642331619
"119",78.5193073170979
"120",71.5036668434389
"121",75.7343238694521
"122",71.6975152424501
"123",83.5681580494558
"124",74.2526410262717
"125",73.7850818646027
"126",74.8315718881122
"127",70.812991540136
"128",69.6671207942391
"129",75.0866950142454
"130",73.5148779958127
"131",78.2718963858492
"132",46.6264850866273
"133",75.6281407003192
"134",61.0041316080911
"135",80.6425063942741
"136",67.336582184318
"137",78.7706068715311
"138",73.6067348616582
"139",80.1143629657497
"140",61.4552056669552
"141",72.3290531954348
"142",77.8196214932933
"143",72.9119698613129
"144",68.5461327117705
"145",65.9903590215926
"146",75.35917449936
"147",76.9044693318243
"148",67.6402250966251
"149",74.7553497636559
"150",83.9632436457369
"151",78.6481900635372
"152",85.0218333865369
"153",75.1154420668352
"154",85.6753112902571
"155",81.927870995091
"156",71.3285520921239
"157",78.4822200682682
"158",67.4652676173259
"159",78.149824721604
"160",67.7748875820044
"161",66.4558985723036
"162",68.1813751999485
"163",82.1815071660914
"164",76.463868895903
"165",72.5668670884519
"166",79.5466094113366
"167",74.6723127924338
"168",76.7975576001134
"169",78.9702410564677
"170",67.4322288975726
"171",73.6762700866488
"172",77.2437729661729
"173",75.3804542966475
"174",82.8030407776986
"175",76.4683242433073
"176",77.5106348972243
"177",77.1797026558098
"178",70.9126586600929
"179",70.0857304478979
"180",76.268414181798
"181",64.5778081805024
"182",43.8090484948155
"183",79.9304353132423
"184",74.6464824581197
"185",69.7264508421952
"186",73.0140321031061
"187",69.2025899438242
"188",77.9575002077745
"189",68.1152815004512
"190",86.6992047173238
"191",66.7369466500941
"192",69.1855274901657
"193",64.8862970724538
"194",78.0848934106024
"195",76.96358517336
"196",73.3259373533067
"197",69.5260795572576
"198",74.7562356004723
"199",68.3515555461857
"200",70.346273655533
"201",77.9566671821308
"202",77.1196900909467
"203",68.2998477947407
"204",81.2248539636617
"205",69.3549342273845
"206",75.3946977993346
"207",67.2222921120141
"208",83.4915914480305
"209",73.9859249629581
"210",75.277095761436
"211",67.2321922588166
"212",81.0617241532546
"213",74.1025308993504
"214",82.4418741291422
"215",66.0979439897274
"216",71.6144699428679
"217",78.554276135561
"218",57.5254165695705
"219",69.7481109997551
"220",87.738789504044
"221",73.4533998289241
"222",86.6489747849979
"223",73.5881178543153
"224",78.5165153955975
"225",75.7117267937141
"226",81.7031478090338
"227",82.2702573631675
"228",66.4886081359926
"229",83.595189924681
"230",70.2310059211528
"231",75.0993160871325
"232",75.7968955129712
"233",65.7140918739281
"234",75.9116488279518
"235",78.5583333269111
"236",71.9612003057601
"237",71.2666279259245
"238",69.9551900301065
"239",68.676537553146
"240",69.0972160018894
"241",71.0632416622551
"242",76.7222891847607
"243",70.9124372777005
"244",69.4171349447453
"245",62.1314165314555
"246",82.4895092768621
"247",78.1018668321746
"248",77.6633619464186
"249",81.6189614564664
"250",67.698723076385
"251",73.4528450571664
"252",78.2527588370929
"253",74.0940295012808
"254",74.6544660001128
"255",64.0054876487813
"256",74.0536861199875
"257",68.155773317771
"258",81.7649653568075
"259",81.9718727493472
"260",80.4371285041121
"261",71.9721415879766
"262",67.1998993100427
"263",72.2842509360641
"264",66.7276528128791
"265",76.0387091927203
"266",80.3826907918492
"267",78.77278503708
"268",74.7938278636876
"269",76.5978209319675
"270",70.7835932914543
"271",65.2677341078539
"272",77.7927987991018
"273",82.2640053971897
"274",76.4868299708555
"275",74.5038994192622
"276",61.7785856798599
"277",83.2351296899327
"278",75.36841813313
"279",82.1811137402954
"280",58.6223175381037
"281",74.6345976061954
"282",75.7789218075561
"283",68.3452955810629
"284",83.5020549869646
"285",68.6375085197454
"286",78.5771914844161
"287",73.064577354328
"288",70.9417123944577
"289",79.5570714594948
"290",71.687516014245
"291",87.8256551559228
"292",64.644320743708
"293",61.1758939480836
"294",77.2624731558779
"295",77.5771210555973
"296",76.2694081640146
"297",76.1700586951033
"298",72.3911816003966
"299",77.2665343346839
"300",80.0870082515556
"301",68.0435568764443
"302",82.1730043433015
"303",69.0351074561535
"304",76.5593269465682
"305",74.2704712827208
"306",76.2015596617779
"307",65.6582097715346
"308",84.0194445216385
"309",83.7560253123847
"310",67.8955023983402
"311",82.499438213413
"312",78.62435489915
"313",80.3261227491563
"314",65.0519942478289
"315",79.6136183847439
"316",72.5570954904452
"317",73.5489600853638
"318",72.906790848893
"319",77.9703195182287
"320",72.711877137752
"321",79.5905345873816
"322",83.389891296752
"323",81.7327745184872
"324",74.8856785260005
"325",76.6173723870475
"326",79.2890402558067
"327",72.2212175606229
"328",80.257626330749
"329",82.046905426778
"330",67.3096104080519
"331",74.732510370276
"332",75.3161656884976
"333",75.8198588483882
"334",72.7766484751404
"335",70.8936247273284
"336",80.5841199230431
"337",77.1377137803353
"338",75.3276938742153
"339",87.6156639560691
"340",70.0594945385346
"341",75.7817278459012
"342",85.5179208058723
"343",79.0599601227643
"344",75.2481830856757
"345",80.0363634208462
"346",73.0593872605705
"347",74.3860291188019
"348",69.100298988541
"349",72.8421742235369
"350",72.487979734604
"351",76.0333896563125
"352",83.2291181687683
"353",74.9153760020102
"354",73.4071446211568
"355",68.932711140136
"356",77.2086801633887
"357",74.4414633530867
"358",84.4953729059719
"359",72.2541216566345
"360",76.5789422057825
"361",62.3375995348177
"362",71.1219986445257
"363",69.9791772235055
"364",69.3257355453336
"365",74.4363304758805
"366",83.0959751635214
"367",70.7322148005111
"368",75.038693735871
"369",83.5474260385539
"370",76.6488345424571
"371",81.0415997672234
"372",58.2390635421112
"373",78.3433614307889
"374",83.5094546899012
"375",76.6991034587525
"376",73.0869537268072
"377",78.239134269842
"378",81.2327682711841
