geoid,region_type,region_name,year,measure,value,measure_type
51163,county,"Rockbridge County, Virginia",2016,vac_res_12plus,5,count
51165,county,"Rockingham County, Virginia",2016,vac_res_12plus,77,count
51167,county,"Russell County, Virginia",2016,vac_res_12plus,15,count
51169,county,"Scott County, Virginia",2016,vac_res_12plus,8,count
51171,county,"Shenandoah County, Virginia",2016,vac_res_12plus,100,count
51173,county,"Smyth County, Virginia",2016,vac_res_12plus,154,count
51175,county,"Southampton County, Virginia",2016,vac_res_12plus,0,count
51177,county,"Spotsylvania County, Virginia",2016,vac_res_12plus,81,count
51179,county,"Stafford County, Virginia",2016,vac_res_12plus,66,count
51181,county,"Surry County, Virginia",2016,vac_res_12plus,0,count
51183,county,"Sussex County, Virginia",2016,vac_res_12plus,0,count
51185,county,"Tazewell County, Virginia",2016,vac_res_12plus,857,count
51187,county,"Warren County, Virginia",2016,vac_res_12plus,137,count
51191,county,"Washington County, Virginia",2016,vac_res_12plus,99,count
51193,county,"Westmoreland County, Virginia",2016,vac_res_12plus,201,count
51195,county,"Wise County, Virginia",2016,vac_res_12plus,119,count
51197,county,"Wythe County, Virginia",2016,vac_res_12plus,143,count
51199,county,"York County, Virginia",2016,vac_res_12plus,92,count
51510,county,"Alexandria city, Virginia",2016,vac_res_12plus,166,count
51520,county,"Bristol city, Virginia",2016,vac_res_12plus,460,count
51530,county,"Buena Vista city, Virginia",2016,vac_res_12plus,140,count
51540,county,"Charlottesville city, Virginia",2016,vac_res_12plus,405,count
51550,county,"Chesapeake city, Virginia",2016,vac_res_12plus,483,count
51570,county,"Colonial Heights city, Virginia",2016,vac_res_12plus,163,count
51580,county,"Covington city, Virginia",2016,vac_res_12plus,284,count
51590,county,"Danville city, Virginia",2016,vac_res_12plus,2657,count
51595,county,"Emporia city, Virginia",2016,vac_res_12plus,134,count
51600,county,"Fairfax city, Virginia",2016,vac_res_12plus,19,count
51610,county,"Falls Church city, Virginia",2016,vac_res_12plus,31,count
51620,county,"Franklin city, Virginia",2016,vac_res_12plus,136,count
51630,county,"Fredericksburg city, Virginia",2016,vac_res_12plus,203,count
51640,county,"Galax city, Virginia",2016,vac_res_12plus,71,count
51650,county,"Hampton city, Virginia",2016,vac_res_12plus,1277,count
51660,county,"Harrisonburg city, Virginia",2016,vac_res_12plus,103,count
51670,county,"Hopewell city, Virginia",2016,vac_res_12plus,512,count
51678,county,"Lexington city, Virginia",2016,vac_res_12plus,97,count
51680,county,"Lynchburg city, Virginia",2016,vac_res_12plus,997,count
51683,county,"Manassas city, Virginia",2016,vac_res_12plus,65,count
51685,county,"Manassas Park city, Virginia",2016,vac_res_12plus,14,count
51690,county,"Martinsville city, Virginia",2016,vac_res_12plus,542,count
51700,county,"Newport News city, Virginia",2016,vac_res_12plus,1517,count
51710,county,"Norfolk city, Virginia",2016,vac_res_12plus,1983,count
51720,county,"Norton city, Virginia",2016,vac_res_12plus,40,count
51730,county,"Petersburg city, Virginia",2016,vac_res_12plus,1596,count
51735,county,"Poquoson city, Virginia",2016,vac_res_12plus,22,count
51740,county,"Portsmouth city, Virginia",2016,vac_res_12plus,992,count
51750,county,"Radford city, Virginia",2016,vac_res_12plus,141,count
51760,county,"Richmond city, Virginia",2016,vac_res_12plus,2390,count
51770,county,"Roanoke city, Virginia",2016,vac_res_12plus,1431,count
51775,county,"Salem city, Virginia",2016,vac_res_12plus,279,count
51790,county,"Staunton city, Virginia",2016,vac_res_12plus,515,count
51800,county,"Suffolk city, Virginia",2016,vac_res_12plus,435,count
51810,county,"Virginia Beach city, Virginia",2016,vac_res_12plus,1187,count
51820,county,"Waynesboro city, Virginia",2016,vac_res_12plus,314,count
51830,county,"Williamsburg city, Virginia",2016,vac_res_12plus,100,count
51840,county,"Winchester city, Virginia",2016,vac_res_12plus,296,count
51001,county,"Accomack County, Virginia",2016,vac_bus_12plus,16,count
51003,county,"Albemarle County, Virginia",2016,vac_bus_12plus,159,count
51005,county,"Alleghany County, Virginia",2016,vac_bus_12plus,40,count
51007,county,"Amelia County, Virginia",2016,vac_bus_12plus,0,count
51009,county,"Amherst County, Virginia",2016,vac_bus_12plus,1,count
51011,county,"Appomattox County, Virginia",2016,vac_bus_12plus,0,count
51013,county,"Arlington County, Virginia",2016,vac_bus_12plus,737,count
51015,county,"Augusta County, Virginia",2016,vac_bus_12plus,22,count
51017,county,"Bath County, Virginia",2016,vac_bus_12plus,0,count
51019,county,"Bedford County, Virginia",2016,vac_bus_12plus,80,count
51021,county,"Bland County, Virginia",2016,vac_bus_12plus,0,count
51023,county,"Botetourt County, Virginia",2016,vac_bus_12plus,4,count
51025,county,"Brunswick County, Virginia",2016,vac_bus_12plus,15,count
51027,county,"Buchanan County, Virginia",2016,vac_bus_12plus,2,count
51029,county,"Buckingham County, Virginia",2016,vac_bus_12plus,0,count
51031,county,"Campbell County, Virginia",2016,vac_bus_12plus,100,count
51033,county,"Caroline County, Virginia",2016,vac_bus_12plus,0,count
51035,county,"Carroll County, Virginia",2016,vac_bus_12plus,3,count
51036,county,"Charles City County, Virginia",2016,vac_bus_12plus,3,count
51037,county,"Charlotte County, Virginia",2016,vac_bus_12plus,1,count
51041,county,"Chesterfield County, Virginia",2016,vac_bus_12plus,604,count
51043,county,"Clarke County, Virginia",2016,vac_bus_12plus,35,count
51045,county,"Craig County, Virginia",2016,vac_bus_12plus,1,count
51047,county,"Culpeper County, Virginia",2016,vac_bus_12plus,117,count
51049,county,"Cumberland County, Virginia",2016,vac_bus_12plus,0,count
51051,county,"Dickenson County, Virginia",2016,vac_bus_12plus,5,count
51053,county,"Dinwiddie County, Virginia",2016,vac_bus_12plus,0,count
51057,county,"Essex County, Virginia",2016,vac_bus_12plus,0,count
51059,county,"Fairfax County, Virginia",2016,vac_bus_12plus,2369,count
51061,county,"Fauquier County, Virginia",2016,vac_bus_12plus,153,count
51063,county,"Floyd County, Virginia",2016,vac_bus_12plus,0,count
51065,county,"Fluvanna County, Virginia",2016,vac_bus_12plus,0,count
51067,county,"Franklin County, Virginia",2016,vac_bus_12plus,50,count
51069,county,"Frederick County, Virginia",2016,vac_bus_12plus,28,count
51071,county,"Giles County, Virginia",2016,vac_bus_12plus,41,count
51073,county,"Gloucester County, Virginia",2016,vac_bus_12plus,1,count
51075,county,"Goochland County, Virginia",2016,vac_bus_12plus,1,count
51077,county,"Grayson County, Virginia",2016,vac_bus_12plus,0,count
51079,county,"Greene County, Virginia",2016,vac_bus_12plus,0,count
51081,county,"Greensville County, Virginia",2016,vac_bus_12plus,1,count
51083,county,"Halifax County, Virginia",2016,vac_bus_12plus,118,count
51085,county,"Hanover County, Virginia",2016,vac_bus_12plus,132,count
51087,county,"Henrico County, Virginia",2016,vac_bus_12plus,990,count
51089,county,"Henry County, Virginia",2016,vac_bus_12plus,79,count
51091,county,"Highland County, Virginia",2016,vac_bus_12plus,0,count
51093,county,"Isle of Wight County, Virginia",2016,vac_bus_12plus,12,count
51095,county,"James City County, Virginia",2016,vac_bus_12plus,84,count
51097,county,"King and Queen County, Virginia",2016,vac_bus_12plus,0,count
51099,county,"King George County, Virginia",2016,vac_bus_12plus,0,count
51101,county,"King William County, Virginia",2016,vac_bus_12plus,0,count
51103,county,"Lancaster County, Virginia",2016,vac_bus_12plus,1,count
51105,county,"Lee County, Virginia",2016,vac_bus_12plus,38,count
51107,county,"Loudoun County, Virginia",2016,vac_bus_12plus,288,count
51109,county,"Louisa County, Virginia",2016,vac_bus_12plus,0,count
51111,county,"Lunenburg County, Virginia",2016,vac_bus_12plus,0,count
51113,county,"Madison County, Virginia",2016,vac_bus_12plus,0,count
51115,county,"Mathews County, Virginia",2016,vac_bus_12plus,0,count
51117,county,"Mecklenburg County, Virginia",2016,vac_bus_12plus,101,count
51119,county,"Middlesex County, Virginia",2016,vac_bus_12plus,2,count
51121,county,"Montgomery County, Virginia",2016,vac_bus_12plus,188,count
51125,county,"Nelson County, Virginia",2016,vac_bus_12plus,0,count
51127,county,"New Kent County, Virginia",2016,vac_bus_12plus,0,count
51131,county,"Northampton County, Virginia",2016,vac_bus_12plus,20,count
51133,county,"Northumberland County, Virginia",2016,vac_bus_12plus,0,count
51135,county,"Nottoway County, Virginia",2016,vac_bus_12plus,38,count
51137,county,"Orange County, Virginia",2016,vac_bus_12plus,57,count
51139,county,"Page County, Virginia",2016,vac_bus_12plus,27,count
51141,county,"Patrick County, Virginia",2016,vac_bus_12plus,2,count
51143,county,"Pittsylvania County, Virginia",2016,vac_bus_12plus,34,count
51145,county,"Powhatan County, Virginia",2016,vac_bus_12plus,0,count
51147,county,"Prince Edward County, Virginia",2016,vac_bus_12plus,39,count
51149,county,"Prince George County, Virginia",2016,vac_bus_12plus,4,count
51153,county,"Prince William County, Virginia",2016,vac_bus_12plus,401,count
51155,county,"Pulaski County, Virginia",2016,vac_bus_12plus,99,count
51157,county,"Rappahannock County, Virginia",2016,vac_bus_12plus,0,count
51159,county,"Richmond County, Virginia",2016,vac_bus_12plus,0,count
51161,county,"Roanoke County, Virginia",2016,vac_bus_12plus,301,count
51163,county,"Rockbridge County, Virginia",2016,vac_bus_12plus,0,count
51165,county,"Rockingham County, Virginia",2016,vac_bus_12plus,36,count
51167,county,"Russell County, Virginia",2016,vac_bus_12plus,1,count
51169,county,"Scott County, Virginia",2016,vac_bus_12plus,0,count
51171,county,"Shenandoah County, Virginia",2016,vac_bus_12plus,52,count
51173,county,"Smyth County, Virginia",2016,vac_bus_12plus,45,count
51175,county,"Southampton County, Virginia",2016,vac_bus_12plus,0,count
51177,county,"Spotsylvania County, Virginia",2016,vac_bus_12plus,259,count
51179,county,"Stafford County, Virginia",2016,vac_bus_12plus,96,count
51181,county,"Surry County, Virginia",2016,vac_bus_12plus,0,count
51183,county,"Sussex County, Virginia",2016,vac_bus_12plus,0,count
51185,county,"Tazewell County, Virginia",2016,vac_bus_12plus,210,count
51187,county,"Warren County, Virginia",2016,vac_bus_12plus,108,count
51191,county,"Washington County, Virginia",2016,vac_bus_12plus,73,count
51193,county,"Westmoreland County, Virginia",2016,vac_bus_12plus,30,count
51195,county,"Wise County, Virginia",2016,vac_bus_12plus,42,count
51197,county,"Wythe County, Virginia",2016,vac_bus_12plus,119,count
51199,county,"York County, Virginia",2016,vac_bus_12plus,71,count
51510,county,"Alexandria city, Virginia",2016,vac_bus_12plus,340,count
51520,county,"Bristol city, Virginia",2016,vac_bus_12plus,197,count
51530,county,"Buena Vista city, Virginia",2016,vac_bus_12plus,29,count
51540,county,"Charlottesville city, Virginia",2016,vac_bus_12plus,407,count
51550,county,"Chesapeake city, Virginia",2016,vac_bus_12plus,426,count
51570,county,"Colonial Heights city, Virginia",2016,vac_bus_12plus,73,count
51580,county,"Covington city, Virginia",2016,vac_bus_12plus,89,count
51590,county,"Danville city, Virginia",2016,vac_bus_12plus,547,count
51595,county,"Emporia city, Virginia",2016,vac_bus_12plus,79,count
51600,county,"Fairfax city, Virginia",2016,vac_bus_12plus,134,count
51610,county,"Falls Church city, Virginia",2016,vac_bus_12plus,117,count
51620,county,"Franklin city, Virginia",2016,vac_bus_12plus,44,count
51630,county,"Fredericksburg city, Virginia",2016,vac_bus_12plus,407,count
51640,county,"Galax city, Virginia",2016,vac_bus_12plus,27,count
51650,county,"Hampton city, Virginia",2016,vac_bus_12plus,327,count
51660,county,"Harrisonburg city, Virginia",2016,vac_bus_12plus,125,count
51670,county,"Hopewell city, Virginia",2016,vac_bus_12plus,124,count
51678,county,"Lexington city, Virginia",2016,vac_bus_12plus,48,count
51680,county,"Lynchburg city, Virginia",2016,vac_bus_12plus,377,count
51683,county,"Manassas city, Virginia",2016,vac_bus_12plus,111,count
51685,county,"Manassas Park city, Virginia",2016,vac_bus_12plus,79,count
51690,county,"Martinsville city, Virginia",2016,vac_bus_12plus,191,count
51700,county,"Newport News city, Virginia",2016,vac_bus_12plus,423,count
51710,county,"Norfolk city, Virginia",2016,vac_bus_12plus,701,count
51720,county,"Norton city, Virginia",2016,vac_bus_12plus,6,count
51730,county,"Petersburg city, Virginia",2016,vac_bus_12plus,192,count
51735,county,"Poquoson city, Virginia",2016,vac_bus_12plus,16,count
51740,county,"Portsmouth city, Virginia",2016,vac_bus_12plus,221,count
51750,county,"Radford city, Virginia",2016,vac_bus_12plus,84,count
51760,county,"Richmond city, Virginia",2016,vac_bus_12plus,1069,count
51770,county,"Roanoke city, Virginia",2016,vac_bus_12plus,642,count
51775,county,"Salem city, Virginia",2016,vac_bus_12plus,188,count
51790,county,"Staunton city, Virginia",2016,vac_bus_12plus,168,count
51800,county,"Suffolk city, Virginia",2016,vac_bus_12plus,98,count
51810,county,"Virginia Beach city, Virginia",2016,vac_bus_12plus,1158,count
51820,county,"Waynesboro city, Virginia",2016,vac_bus_12plus,157,count
51830,county,"Williamsburg city, Virginia",2016,vac_bus_12plus,60,count
51840,county,"Winchester city, Virginia",2016,vac_bus_12plus,268,count
51001,county,"Accomack County, Virginia",2016,vac_oth_12plus,0,count
51003,county,"Albemarle County, Virginia",2016,vac_oth_12plus,0,count
51005,county,"Alleghany County, Virginia",2016,vac_oth_12plus,0,count
51007,county,"Amelia County, Virginia",2016,vac_oth_12plus,0,count
51009,county,"Amherst County, Virginia",2016,vac_oth_12plus,0,count
51011,county,"Appomattox County, Virginia",2016,vac_oth_12plus,0,count
51013,county,"Arlington County, Virginia",2016,vac_oth_12plus,0,count
51015,county,"Augusta County, Virginia",2016,vac_oth_12plus,0,count
51017,county,"Bath County, Virginia",2016,vac_oth_12plus,0,count
51019,county,"Bedford County, Virginia",2016,vac_oth_12plus,1,count
51021,county,"Bland County, Virginia",2016,vac_oth_12plus,0,count
51023,county,"Botetourt County, Virginia",2016,vac_oth_12plus,1,count
51025,county,"Brunswick County, Virginia",2016,vac_oth_12plus,0,count
51027,county,"Buchanan County, Virginia",2016,vac_oth_12plus,0,count
51029,county,"Buckingham County, Virginia",2016,vac_oth_12plus,0,count
51031,county,"Campbell County, Virginia",2016,vac_oth_12plus,0,count
51033,county,"Caroline County, Virginia",2016,vac_oth_12plus,0,count
51035,county,"Carroll County, Virginia",2016,vac_oth_12plus,0,count
51036,county,"Charles City County, Virginia",2016,vac_oth_12plus,0,count
51037,county,"Charlotte County, Virginia",2016,vac_oth_12plus,0,count
51041,county,"Chesterfield County, Virginia",2016,vac_oth_12plus,0,count
51043,county,"Clarke County, Virginia",2016,vac_oth_12plus,0,count
51045,county,"Craig County, Virginia",2016,vac_oth_12plus,0,count
51047,county,"Culpeper County, Virginia",2016,vac_oth_12plus,0,count
51049,county,"Cumberland County, Virginia",2016,vac_oth_12plus,0,count
51051,county,"Dickenson County, Virginia",2016,vac_oth_12plus,0,count
51053,county,"Dinwiddie County, Virginia",2016,vac_oth_12plus,0,count
51057,county,"Essex County, Virginia",2016,vac_oth_12plus,0,count
51059,county,"Fairfax County, Virginia",2016,vac_oth_12plus,0,count
51061,county,"Fauquier County, Virginia",2016,vac_oth_12plus,0,count
51063,county,"Floyd County, Virginia",2016,vac_oth_12plus,0,count
51065,county,"Fluvanna County, Virginia",2016,vac_oth_12plus,0,count
51067,county,"Franklin County, Virginia",2016,vac_oth_12plus,0,count
51069,county,"Frederick County, Virginia",2016,vac_oth_12plus,0,count
51071,county,"Giles County, Virginia",2016,vac_oth_12plus,0,count
51073,county,"Gloucester County, Virginia",2016,vac_oth_12plus,0,count
51075,county,"Goochland County, Virginia",2016,vac_oth_12plus,0,count
51077,county,"Grayson County, Virginia",2016,vac_oth_12plus,0,count
51079,county,"Greene County, Virginia",2016,vac_oth_12plus,0,count
51081,county,"Greensville County, Virginia",2016,vac_oth_12plus,0,count
51083,county,"Halifax County, Virginia",2016,vac_oth_12plus,0,count
51085,county,"Hanover County, Virginia",2016,vac_oth_12plus,0,count
51087,county,"Henrico County, Virginia",2016,vac_oth_12plus,1,count
51089,county,"Henry County, Virginia",2016,vac_oth_12plus,1,count
51091,county,"Highland County, Virginia",2016,vac_oth_12plus,0,count
51093,county,"Isle of Wight County, Virginia",2016,vac_oth_12plus,0,count
51095,county,"James City County, Virginia",2016,vac_oth_12plus,0,count
51097,county,"King and Queen County, Virginia",2016,vac_oth_12plus,0,count
51099,county,"King George County, Virginia",2016,vac_oth_12plus,0,count
51101,county,"King William County, Virginia",2016,vac_oth_12plus,0,count
51103,county,"Lancaster County, Virginia",2016,vac_oth_12plus,0,count
51105,county,"Lee County, Virginia",2016,vac_oth_12plus,0,count
51107,county,"Loudoun County, Virginia",2016,vac_oth_12plus,0,count
51109,county,"Louisa County, Virginia",2016,vac_oth_12plus,0,count
51111,county,"Lunenburg County, Virginia",2016,vac_oth_12plus,0,count
51113,county,"Madison County, Virginia",2016,vac_oth_12plus,0,count
51115,county,"Mathews County, Virginia",2016,vac_oth_12plus,0,count
51117,county,"Mecklenburg County, Virginia",2016,vac_oth_12plus,0,count
51119,county,"Middlesex County, Virginia",2016,vac_oth_12plus,0,count
51121,county,"Montgomery County, Virginia",2016,vac_oth_12plus,0,count
51125,county,"Nelson County, Virginia",2016,vac_oth_12plus,0,count
51127,county,"New Kent County, Virginia",2016,vac_oth_12plus,0,count
51131,county,"Northampton County, Virginia",2016,vac_oth_12plus,0,count
51133,county,"Northumberland County, Virginia",2016,vac_oth_12plus,0,count
51135,county,"Nottoway County, Virginia",2016,vac_oth_12plus,0,count
51137,county,"Orange County, Virginia",2016,vac_oth_12plus,0,count
51139,county,"Page County, Virginia",2016,vac_oth_12plus,0,count
51141,county,"Patrick County, Virginia",2016,vac_oth_12plus,0,count
51143,county,"Pittsylvania County, Virginia",2016,vac_oth_12plus,0,count
51145,county,"Powhatan County, Virginia",2016,vac_oth_12plus,0,count
51147,county,"Prince Edward County, Virginia",2016,vac_oth_12plus,0,count
51149,county,"Prince George County, Virginia",2016,vac_oth_12plus,0,count
51153,county,"Prince William County, Virginia",2016,vac_oth_12plus,0,count
51155,county,"Pulaski County, Virginia",2016,vac_oth_12plus,2,count
51157,county,"Rappahannock County, Virginia",2016,vac_oth_12plus,0,count
51159,county,"Richmond County, Virginia",2016,vac_oth_12plus,0,count
51161,county,"Roanoke County, Virginia",2016,vac_oth_12plus,1,count
51163,county,"Rockbridge County, Virginia",2016,vac_oth_12plus,0,count
51165,county,"Rockingham County, Virginia",2016,vac_oth_12plus,1,count
51167,county,"Russell County, Virginia",2016,vac_oth_12plus,0,count
51169,county,"Scott County, Virginia",2016,vac_oth_12plus,0,count
51171,county,"Shenandoah County, Virginia",2016,vac_oth_12plus,0,count
51173,county,"Smyth County, Virginia",2016,vac_oth_12plus,0,count
51175,county,"Southampton County, Virginia",2016,vac_oth_12plus,0,count
51177,county,"Spotsylvania County, Virginia",2016,vac_oth_12plus,0,count
51179,county,"Stafford County, Virginia",2016,vac_oth_12plus,0,count
51181,county,"Surry County, Virginia",2016,vac_oth_12plus,0,count
51183,county,"Sussex County, Virginia",2016,vac_oth_12plus,0,count
51185,county,"Tazewell County, Virginia",2016,vac_oth_12plus,0,count
51187,county,"Warren County, Virginia",2016,vac_oth_12plus,0,count
51191,county,"Washington County, Virginia",2016,vac_oth_12plus,1,count
51193,county,"Westmoreland County, Virginia",2016,vac_oth_12plus,0,count
51195,county,"Wise County, Virginia",2016,vac_oth_12plus,0,count
51197,county,"Wythe County, Virginia",2016,vac_oth_12plus,0,count
51199,county,"York County, Virginia",2016,vac_oth_12plus,0,count
51510,county,"Alexandria city, Virginia",2016,vac_oth_12plus,0,count
51520,county,"Bristol city, Virginia",2016,vac_oth_12plus,0,count
51530,county,"Buena Vista city, Virginia",2016,vac_oth_12plus,0,count
51540,county,"Charlottesville city, Virginia",2016,vac_oth_12plus,0,count
51550,county,"Chesapeake city, Virginia",2016,vac_oth_12plus,0,count
51570,county,"Colonial Heights city, Virginia",2016,vac_oth_12plus,0,count
51580,county,"Covington city, Virginia",2016,vac_oth_12plus,0,count
51590,county,"Danville city, Virginia",2016,vac_oth_12plus,1,count
51595,county,"Emporia city, Virginia",2016,vac_oth_12plus,0,count
51600,county,"Fairfax city, Virginia",2016,vac_oth_12plus,0,count
51610,county,"Falls Church city, Virginia",2016,vac_oth_12plus,0,count
51620,county,"Franklin city, Virginia",2016,vac_oth_12plus,0,count
51630,county,"Fredericksburg city, Virginia",2016,vac_oth_12plus,0,count
51640,county,"Galax city, Virginia",2016,vac_oth_12plus,0,count
51650,county,"Hampton city, Virginia",2016,vac_oth_12plus,0,count
51660,county,"Harrisonburg city, Virginia",2016,vac_oth_12plus,0,count
51670,county,"Hopewell city, Virginia",2016,vac_oth_12plus,0,count
51678,county,"Lexington city, Virginia",2016,vac_oth_12plus,0,count
51680,county,"Lynchburg city, Virginia",2016,vac_oth_12plus,2,count
51683,county,"Manassas city, Virginia",2016,vac_oth_12plus,0,count
51685,county,"Manassas Park city, Virginia",2016,vac_oth_12plus,0,count
51690,county,"Martinsville city, Virginia",2016,vac_oth_12plus,1,count
51700,county,"Newport News city, Virginia",2016,vac_oth_12plus,0,count
51710,county,"Norfolk city, Virginia",2016,vac_oth_12plus,81,count
51720,county,"Norton city, Virginia",2016,vac_oth_12plus,0,count
51730,county,"Petersburg city, Virginia",2016,vac_oth_12plus,2,count
51735,county,"Poquoson city, Virginia",2016,vac_oth_12plus,0,count
51740,county,"Portsmouth city, Virginia",2016,vac_oth_12plus,1,count
51750,county,"Radford city, Virginia",2016,vac_oth_12plus,0,count
51760,county,"Richmond city, Virginia",2016,vac_oth_12plus,5,count
51770,county,"Roanoke city, Virginia",2016,vac_oth_12plus,0,count
51775,county,"Salem city, Virginia",2016,vac_oth_12plus,0,count
51790,county,"Staunton city, Virginia",2016,vac_oth_12plus,0,count
51800,county,"Suffolk city, Virginia",2016,vac_oth_12plus,1,count
51810,county,"Virginia Beach city, Virginia",2016,vac_oth_12plus,0,count
51820,county,"Waynesboro city, Virginia",2016,vac_oth_12plus,0,count
51830,county,"Williamsburg city, Virginia",2016,vac_oth_12plus,0,count
51840,county,"Winchester city, Virginia",2016,vac_oth_12plus,0,count
51001,county,"Accomack County, Virginia",2016,vac_12plus,155,count
51003,county,"Albemarle County, Virginia",2016,vac_12plus,554,count
51005,county,"Alleghany County, Virginia",2016,vac_12plus,321,count
51007,county,"Amelia County, Virginia",2016,vac_12plus,1,count
51009,county,"Amherst County, Virginia",2016,vac_12plus,20,count
51011,county,"Appomattox County, Virginia",2016,vac_12plus,5,count
51013,county,"Arlington County, Virginia",2016,vac_12plus,1760,count
51015,county,"Augusta County, Virginia",2016,vac_12plus,51,count
51017,county,"Bath County, Virginia",2016,vac_12plus,24,count
51019,county,"Bedford County, Virginia",2016,vac_12plus,420,count
51021,county,"Bland County, Virginia",2016,vac_12plus,4,count
51023,county,"Botetourt County, Virginia",2016,vac_12plus,72,count
51025,county,"Brunswick County, Virginia",2016,vac_12plus,60,count
51027,county,"Buchanan County, Virginia",2016,vac_12plus,27,count
51029,county,"Buckingham County, Virginia",2016,vac_12plus,4,count
51031,county,"Campbell County, Virginia",2016,vac_12plus,511,count
51033,county,"Caroline County, Virginia",2016,vac_12plus,0,count
51035,county,"Carroll County, Virginia",2016,vac_12plus,37,count
51036,county,"Charles City County, Virginia",2016,vac_12plus,10,count
51037,county,"Charlotte County, Virginia",2016,vac_12plus,6,count
51041,county,"Chesterfield County, Virginia",2016,vac_12plus,1760,count
51043,county,"Clarke County, Virginia",2016,vac_12plus,102,count
51045,county,"Craig County, Virginia",2016,vac_12plus,34,count
51047,county,"Culpeper County, Virginia",2016,vac_12plus,309,count
51049,county,"Cumberland County, Virginia",2016,vac_12plus,1,count
51051,county,"Dickenson County, Virginia",2016,vac_12plus,98,count
51053,county,"Dinwiddie County, Virginia",2016,vac_12plus,1,count
51057,county,"Essex County, Virginia",2016,vac_12plus,1,count
51059,county,"Fairfax County, Virginia",2016,vac_12plus,5737,count
51061,county,"Fauquier County, Virginia",2016,vac_12plus,377,count
51063,county,"Floyd County, Virginia",2016,vac_12plus,15,count
51065,county,"Fluvanna County, Virginia",2016,vac_12plus,0,count
51067,county,"Franklin County, Virginia",2016,vac_12plus,184,count
51069,county,"Frederick County, Virginia",2016,vac_12plus,73,count
51071,county,"Giles County, Virginia",2016,vac_12plus,368,count
51073,county,"Gloucester County, Virginia",2016,vac_12plus,7,count
51075,county,"Goochland County, Virginia",2016,vac_12plus,5,count
51077,county,"Grayson County, Virginia",2016,vac_12plus,26,count
51079,county,"Greene County, Virginia",2016,vac_12plus,0,count
51081,county,"Greensville County, Virginia",2016,vac_12plus,12,count
51083,county,"Halifax County, Virginia",2016,vac_12plus,637,count
51085,county,"Hanover County, Virginia",2016,vac_12plus,309,count
51087,county,"Henrico County, Virginia",2016,vac_12plus,2584,count
51089,county,"Henry County, Virginia",2016,vac_12plus,639,count
51091,county,"Highland County, Virginia",2016,vac_12plus,2,count
51093,county,"Isle of Wight County, Virginia",2016,vac_12plus,64,count
51095,county,"James City County, Virginia",2016,vac_12plus,268,count
51097,county,"King and Queen County, Virginia",2016,vac_12plus,0,count
51099,county,"King George County, Virginia",2016,vac_12plus,3,count
51101,county,"King William County, Virginia",2016,vac_12plus,0,count
51103,county,"Lancaster County, Virginia",2016,vac_12plus,3,count
51105,county,"Lee County, Virginia",2016,vac_12plus,415,count
51107,county,"Loudoun County, Virginia",2016,vac_12plus,648,count
51109,county,"Louisa County, Virginia",2016,vac_12plus,2,count
51111,county,"Lunenburg County, Virginia",2016,vac_12plus,0,count
51113,county,"Madison County, Virginia",2016,vac_12plus,0,count
51115,county,"Mathews County, Virginia",2016,vac_12plus,6,count
51117,county,"Mecklenburg County, Virginia",2016,vac_12plus,438,count
51119,county,"Middlesex County, Virginia",2016,vac_12plus,15,count
51121,county,"Montgomery County, Virginia",2016,vac_12plus,878,count
51125,county,"Nelson County, Virginia",2016,vac_12plus,4,count
51127,county,"New Kent County, Virginia",2016,vac_12plus,2,count
51131,county,"Northampton County, Virginia",2016,vac_12plus,167,count
51133,county,"Northumberland County, Virginia",2016,vac_12plus,7,count
51135,county,"Nottoway County, Virginia",2016,vac_12plus,182,count
51137,county,"Orange County, Virginia",2016,vac_12plus,203,count
51139,county,"Page County, Virginia",2016,vac_12plus,198,count
51141,county,"Patrick County, Virginia",2016,vac_12plus,56,count
51143,county,"Pittsylvania County, Virginia",2016,vac_12plus,386,count
51145,county,"Powhatan County, Virginia",2016,vac_12plus,0,count
51147,county,"Prince Edward County, Virginia",2016,vac_12plus,143,count
51149,county,"Prince George County, Virginia",2016,vac_12plus,45,count
51153,county,"Prince William County, Virginia",2016,vac_12plus,1167,count
51155,county,"Pulaski County, Virginia",2016,vac_12plus,546,count
51157,county,"Rappahannock County, Virginia",2016,vac_12plus,0,count
51159,county,"Richmond County, Virginia",2016,vac_12plus,0,count
51161,county,"Roanoke County, Virginia",2016,vac_12plus,1004,count
51163,county,"Rockbridge County, Virginia",2016,vac_12plus,5,count
51165,county,"Rockingham County, Virginia",2016,vac_12plus,149,count
51167,county,"Russell County, Virginia",2016,vac_12plus,17,count
51169,county,"Scott County, Virginia",2016,vac_12plus,8,count
51171,county,"Shenandoah County, Virginia",2016,vac_12plus,204,count
51173,county,"Smyth County, Virginia",2016,vac_12plus,244,count
51175,county,"Southampton County, Virginia",2016,vac_12plus,0,count
51177,county,"Spotsylvania County, Virginia",2016,vac_12plus,599,count
51179,county,"Stafford County, Virginia",2016,vac_12plus,258,count
51181,county,"Surry County, Virginia",2016,vac_12plus,0,count
51183,county,"Sussex County, Virginia",2016,vac_12plus,0,count
51185,county,"Tazewell County, Virginia",2016,vac_12plus,1277,count
51187,county,"Warren County, Virginia",2016,vac_12plus,353,count
51191,county,"Washington County, Virginia",2016,vac_12plus,245,count
51193,county,"Westmoreland County, Virginia",2016,vac_12plus,261,count
