geoid,region_type,region_name,year,measure,value,measure_type
51013,county,"Arlington County, Virginia",2017,vac_oth_adr,2,count
51059,county,"Fairfax County, Virginia",2017,vac_oth_adr,0,count
51107,county,"Loudoun County, Virginia",2017,vac_oth_adr,0,count
51153,county,"Prince William County, Virginia",2017,vac_oth_adr,0,count
51510,county,"Alexandria city, Virginia",2017,vac_oth_adr,0,count
51600,county,"Fairfax city, Virginia",2017,vac_oth_adr,0,count
51610,county,"Falls Church city, Virginia",2017,vac_oth_adr,0,count
51683,county,"Manassas city, Virginia",2017,vac_oth_adr,0,count
51685,county,"Manassas Park city, Virginia",2017,vac_oth_adr,0,count
11001,county,District of Columbia,2017,vac_adr,11928,count
24017,county,"Charles County, Maryland",2017,vac_adr,307,count
24021,county,"Frederick County, Maryland",2017,vac_adr,1044,count
24031,county,"Montgomery County, Maryland",2017,vac_adr,5421,count
24033,county,"Prince George's County, Maryland",2017,vac_adr,7607,count
51013,county,"Arlington County, Virginia",2017,vac_adr,1760,count
51059,county,"Fairfax County, Virginia",2017,vac_adr,4582,count
51107,county,"Loudoun County, Virginia",2017,vac_adr,464,count
51153,county,"Prince William County, Virginia",2017,vac_adr,925,count
51510,county,"Alexandria city, Virginia",2017,vac_adr,592,count
51600,county,"Fairfax city, Virginia",2017,vac_adr,238,count
51610,county,"Falls Church city, Virginia",2017,vac_adr,203,count
51683,county,"Manassas city, Virginia",2017,vac_adr,193,count
51685,county,"Manassas Park city, Virginia",2017,vac_adr,99,count
11001,county,District of Columbia,2017,vac_res_per,2.5171246098015643,percent
24017,county,"Charles County, Maryland",2017,vac_res_per,0.33473821949697974,percent
24021,county,"Frederick County, Maryland",2017,vac_res_per,0.5814906604692427,percent
24031,county,"Montgomery County, Maryland",2017,vac_res_per,0.6801909865925915,percent
24033,county,"Prince George's County, Maryland",2017,vac_res_per,1.3881516637004194,percent
51013,county,"Arlington County, Virginia",2017,vac_res_per,0.4353009898296405,percent
51059,county,"Fairfax County, Virginia",2017,vac_res_per,0.3643319063667001,percent
51107,county,"Loudoun County, Virginia",2017,vac_res_per,0.07598735261351415,percent
51153,county,"Prince William County, Virginia",2017,vac_res_per,0.3113638708659315,percent
51510,county,"Alexandria city, Virginia",2017,vac_res_per,0.27278003482298313,percent
51600,county,"Fairfax city, Virginia",2017,vac_res_per,0.37403152551429336,percent
51610,county,"Falls Church city, Virginia",2017,vac_res_per,0.4667444574095682,percent
51683,county,"Manassas city, Virginia",2017,vac_res_per,0.4260574251312133,percent
51685,county,"Manassas Park city, Virginia",2017,vac_res_per,0.2549286199864038,percent
11001,county,District of Columbia,2017,vac_bus_per,7.133139967658307,percent
24017,county,"Charles County, Maryland",2017,vac_bus_per,1.5664845173041893,percent
24021,county,"Frederick County, Maryland",2017,vac_bus_per,4.428715874620829,percent
24031,county,"Montgomery County, Maryland",2017,vac_bus_per,6.708897976639136,percent
24033,county,"Prince George's County, Maryland",2017,vac_bus_per,7.1630417526591526,percent
51013,county,"Arlington County, Virginia",2017,vac_bus_per,12.404209665883315,percent
51059,county,"Fairfax County, Virginia",2017,vac_bus_per,7.036257533722376,percent
51107,county,"Loudoun County, Virginia",2017,vac_bus_per,2.73582667826362,percent
51153,county,"Prince William County, Virginia",2017,vac_bus_per,3.677914658096768,percent
51510,county,"Alexandria city, Virginia",2017,vac_bus_per,4.8328144036821445,percent
51600,county,"Fairfax city, Virginia",2017,vac_bus_per,6.0606060606060606,percent
51610,county,"Falls Church city, Virginia",2017,vac_bus_per,10.25168815224064,percent
51683,county,"Manassas city, Virginia",2017,vac_bus_per,4.42225392296719,percent
51685,county,"Manassas Park city, Virginia",2017,vac_bus_per,14.457831325301203,percent
11001,county,District of Columbia,2017,vac_oth_per,0.055423594615993665,percent
24017,county,"Charles County, Maryland",2017,vac_oth_per,0.05015045135406219,percent
24021,county,"Frederick County, Maryland",2017,vac_oth_per,0.07953340402969247,percent
24031,county,"Montgomery County, Maryland",2017,vac_oth_per,0.010061880565477688,percent
24033,county,"Prince George's County, Maryland",2017,vac_oth_per,0.05676577024054495,percent
51013,county,"Arlington County, Virginia",2017,vac_oth_per,0.022724690376093624,percent
51059,county,"Fairfax County, Virginia",2017,vac_oth_per,0,percent
51107,county,"Loudoun County, Virginia",2017,vac_oth_per,0,percent
51153,county,"Prince William County, Virginia",2017,vac_oth_per,0,percent
51510,county,"Alexandria city, Virginia",2017,vac_oth_per,0,percent
51600,county,"Fairfax city, Virginia",2017,vac_oth_per,0,percent
51610,county,"Falls Church city, Virginia",2017,vac_oth_per,0,percent
51683,county,"Manassas city, Virginia",2017,vac_oth_per,0,percent
51685,county,"Manassas Park city, Virginia",2017,vac_oth_per,0,percent
11001,county,District of Columbia,2017,vac_per,2.7140858049762793,percent
24017,county,"Charles County, Maryland",2017,vac_per,0.4193588044859098,percent
24021,county,"Frederick County, Maryland",2017,vac_per,0.8895629723673112,percent
24031,county,"Montgomery County, Maryland",2017,vac_per,1.1178149305927862,percent
24033,county,"Prince George's County, Maryland",2017,vac_per,1.7132689947185282,percent
51013,county,"Arlington County, Virginia",2017,vac_per,1.2259767760990254,percent
51059,county,"Fairfax County, Virginia",2017,vac_per,0.8916756184515748,percent
51107,county,"Loudoun County, Virginia",2017,vac_per,0.2686568892543034,percent
51153,county,"Prince William County, Virginia",2017,vac_per,0.511419867417855,percent
51510,county,"Alexandria city, Virginia",2017,vac_per,0.5967741935483871,percent
51600,county,"Fairfax city, Virginia",2017,vac_per,1.5432499027363507,percent
51610,county,"Falls Church city, Virginia",2017,vac_per,2.1075581395348837,percent
51683,county,"Manassas city, Virginia",2017,vac_per,0.9727332291719168,percent
51685,county,"Manassas Park city, Virginia",2017,vac_per,1.4873798076923077,percent
11001,county,District of Columbia,2017,vac_res_12plus,6134,count
24017,county,"Charles County, Maryland",2017,vac_res_12plus,160,count
24021,county,"Frederick County, Maryland",2017,vac_res_12plus,405,count
24031,county,"Montgomery County, Maryland",2017,vac_res_12plus,1961,count
24033,county,"Prince George's County, Maryland",2017,vac_res_12plus,3903,count
51013,county,"Arlington County, Virginia",2017,vac_res_12plus,370,count
51059,county,"Fairfax County, Virginia",2017,vac_res_12plus,1134,count
51107,county,"Loudoun County, Virginia",2017,vac_res_12plus,96,count
51153,county,"Prince William County, Virginia",2017,vac_res_12plus,426,count
51510,county,"Alexandria city, Virginia",2017,vac_res_12plus,206,count
51600,county,"Fairfax city, Virginia",2017,vac_res_12plus,32,count
51610,county,"Falls Church city, Virginia",2017,vac_res_12plus,30,count
51683,county,"Manassas city, Virginia",2017,vac_res_12plus,66,count
51685,county,"Manassas Park city, Virginia",2017,vac_res_12plus,11,count
11001,county,District of Columbia,2017,vac_bus_12plus,2117,count
24017,county,"Charles County, Maryland",2017,vac_bus_12plus,82,count
24021,county,"Frederick County, Maryland",2017,vac_bus_12plus,378,count
24031,county,"Montgomery County, Maryland",2017,vac_bus_12plus,2140,count
24033,county,"Prince George's County, Maryland",2017,vac_bus_12plus,1994,count
51013,county,"Arlington County, Virginia",2017,vac_bus_12plus,965,count
51059,county,"Fairfax County, Virginia",2017,vac_bus_12plus,2479,count
51107,county,"Loudoun County, Virginia",2017,vac_bus_12plus,283,count
51153,county,"Prince William County, Virginia",2017,vac_bus_12plus,401,count
51510,county,"Alexandria city, Virginia",2017,vac_bus_12plus,322,count
51600,county,"Fairfax city, Virginia",2017,vac_bus_12plus,182,count
51610,county,"Falls Church city, Virginia",2017,vac_bus_12plus,156,count
51683,county,"Manassas city, Virginia",2017,vac_bus_12plus,118,count
51685,county,"Manassas Park city, Virginia",2017,vac_bus_12plus,84,count
11001,county,District of Columbia,2017,vac_oth_12plus,19,count
24017,county,"Charles County, Maryland",2017,vac_oth_12plus,1,count
24021,county,"Frederick County, Maryland",2017,vac_oth_12plus,3,count
24031,county,"Montgomery County, Maryland",2017,vac_oth_12plus,1,count
24033,county,"Prince George's County, Maryland",2017,vac_oth_12plus,15,count
51013,county,"Arlington County, Virginia",2017,vac_oth_12plus,2,count
51059,county,"Fairfax County, Virginia",2017,vac_oth_12plus,0,count
51107,county,"Loudoun County, Virginia",2017,vac_oth_12plus,0,count
51153,county,"Prince William County, Virginia",2017,vac_oth_12plus,0,count
51510,county,"Alexandria city, Virginia",2017,vac_oth_12plus,0,count
51600,county,"Fairfax city, Virginia",2017,vac_oth_12plus,0,count
51610,county,"Falls Church city, Virginia",2017,vac_oth_12plus,0,count
51683,county,"Manassas city, Virginia",2017,vac_oth_12plus,0,count
51685,county,"Manassas Park city, Virginia",2017,vac_oth_12plus,0,count
11001,county,District of Columbia,2017,vac_12plus,10368,count
24017,county,"Charles County, Maryland",2017,vac_12plus,324,count
24021,county,"Frederick County, Maryland",2017,vac_12plus,1161,count
24031,county,"Montgomery County, Maryland",2017,vac_12plus,6241,count
24033,county,"Prince George's County, Maryland",2017,vac_12plus,7891,count
51013,county,"Arlington County, Virginia",2017,vac_12plus,2300,count
51059,county,"Fairfax County, Virginia",2017,vac_12plus,6092,count
51107,county,"Loudoun County, Virginia",2017,vac_12plus,662,count
51153,county,"Prince William County, Virginia",2017,vac_12plus,1228,count
51510,county,"Alexandria city, Virginia",2017,vac_12plus,850,count
51600,county,"Fairfax city, Virginia",2017,vac_12plus,396,count
51610,county,"Falls Church city, Virginia",2017,vac_12plus,342,count
51683,county,"Manassas city, Virginia",2017,vac_12plus,302,count
51685,county,"Manassas Park city, Virginia",2017,vac_12plus,179,count
11001,county,District of Columbia,2018,tot_adr,446729,count
24017,county,"Charles County, Maryland",2018,tot_adr,74385,count
24021,county,"Frederick County, Maryland",2018,tot_adr,119842,count
24031,county,"Montgomery County, Maryland",2018,tot_adr,490299,count
24033,county,"Prince George's County, Maryland",2018,tot_adr,445030,count
51013,county,"Arlington County, Virginia",2018,tot_adr,144526,count
51059,county,"Fairfax County, Virginia",2018,tot_adr,518844,count
51107,county,"Loudoun County, Virginia",2018,tot_adr,176642,count
51153,county,"Prince William County, Virginia",2018,tot_adr,183340,count
51510,county,"Alexandria city, Virginia",2018,tot_adr,100221,count
51600,county,"Fairfax city, Virginia",2018,tot_adr,15491,count
51610,county,"Falls Church city, Virginia",2018,tot_adr,9625,count
51683,county,"Manassas city, Virginia",2018,tot_adr,19869,count
51685,county,"Manassas Park city, Virginia",2018,tot_adr,6402,count
11001,county,District of Columbia,2018,vac_res_adr,9605,count
24017,county,"Charles County, Maryland",2018,vac_res_adr,244,count
24021,county,"Frederick County, Maryland",2018,vac_res_adr,536,count
24031,county,"Montgomery County, Maryland",2018,vac_res_adr,3078,count
24033,county,"Prince George's County, Maryland",2018,vac_res_adr,5666,count
51013,county,"Arlington County, Virginia",2018,vac_res_adr,645,count
51059,county,"Fairfax County, Virginia",2018,vac_res_adr,1708,count
51107,county,"Loudoun County, Virginia",2018,vac_res_adr,137,count
51153,county,"Prince William County, Virginia",2018,vac_res_adr,561,count
51510,county,"Alexandria city, Virginia",2018,vac_res_adr,216,count
51600,county,"Fairfax city, Virginia",2018,vac_res_adr,44,count
51610,county,"Falls Church city, Virginia",2018,vac_res_adr,40,count
51683,county,"Manassas city, Virginia",2018,vac_res_adr,48,count
51685,county,"Manassas Park city, Virginia",2018,vac_res_adr,17,count
11001,county,District of Columbia,2018,vac_bus_adr,2890,count
24017,county,"Charles County, Maryland",2018,vac_bus_adr,81,count
24021,county,"Frederick County, Maryland",2018,vac_bus_adr,467,count
24031,county,"Montgomery County, Maryland",2018,vac_bus_adr,2596,count
24033,county,"Prince George's County, Maryland",2018,vac_bus_adr,2342,count
51013,county,"Arlington County, Virginia",2018,vac_bus_adr,1234,count
51059,county,"Fairfax County, Virginia",2018,vac_bus_adr,3250,count
51107,county,"Loudoun County, Virginia",2018,vac_bus_adr,335,count
51153,county,"Prince William County, Virginia",2018,vac_bus_adr,382,count
51510,county,"Alexandria city, Virginia",2018,vac_bus_adr,427,count
51600,county,"Fairfax city, Virginia",2018,vac_bus_adr,204,count
51610,county,"Falls Church city, Virginia",2018,vac_bus_adr,178,count
51683,county,"Manassas city, Virginia",2018,vac_bus_adr,117,count
51685,county,"Manassas Park city, Virginia",2018,vac_bus_adr,84,count
11001,county,District of Columbia,2018,vac_oth_adr,2,count
24017,county,"Charles County, Maryland",2018,vac_oth_adr,0,count
24021,county,"Frederick County, Maryland",2018,vac_oth_adr,0,count
24031,county,"Montgomery County, Maryland",2018,vac_oth_adr,0,count
24033,county,"Prince George's County, Maryland",2018,vac_oth_adr,2,count
51013,county,"Arlington County, Virginia",2018,vac_oth_adr,0,count
51059,county,"Fairfax County, Virginia",2018,vac_oth_adr,0,count
51107,county,"Loudoun County, Virginia",2018,vac_oth_adr,0,count
51153,county,"Prince William County, Virginia",2018,vac_oth_adr,0,count
51510,county,"Alexandria city, Virginia",2018,vac_oth_adr,0,count
51600,county,"Fairfax city, Virginia",2018,vac_oth_adr,0,count
51610,county,"Falls Church city, Virginia",2018,vac_oth_adr,0,count
51683,county,"Manassas city, Virginia",2018,vac_oth_adr,0,count
51685,county,"Manassas Park city, Virginia",2018,vac_oth_adr,0,count
11001,county,District of Columbia,2018,vac_adr,12497,count
24017,county,"Charles County, Maryland",2018,vac_adr,325,count
24021,county,"Frederick County, Maryland",2018,vac_adr,1003,count
24031,county,"Montgomery County, Maryland",2018,vac_adr,5674,count
24033,county,"Prince George's County, Maryland",2018,vac_adr,8010,count
51013,county,"Arlington County, Virginia",2018,vac_adr,1879,count
51059,county,"Fairfax County, Virginia",2018,vac_adr,4958,count
51107,county,"Loudoun County, Virginia",2018,vac_adr,472,count
51153,county,"Prince William County, Virginia",2018,vac_adr,943,count
51510,county,"Alexandria city, Virginia",2018,vac_adr,643,count
51600,county,"Fairfax city, Virginia",2018,vac_adr,248,count
51610,county,"Falls Church city, Virginia",2018,vac_adr,218,count
51683,county,"Manassas city, Virginia",2018,vac_adr,165,count
51685,county,"Manassas Park city, Virginia",2018,vac_adr,101,count
11001,county,District of Columbia,2018,vac_res_per,2.603404347590394,percent
24017,county,"Charles County, Maryland",2018,vac_res_per,0.3649525860779562,percent
24021,county,"Frederick County, Maryland",2018,vac_res_per,0.5057844376922641,percent
24031,county,"Montgomery County, Maryland",2018,vac_res_per,0.7114953422250988,percent
24033,county,"Prince George's County, Maryland",2018,vac_res_per,1.4704393930350066,percent
51013,county,"Arlington County, Virginia",2018,vac_res_per,0.5124375342618119,percent
51059,county,"Fairfax County, Virginia",2018,vac_res_per,0.37571326127029797,percent
51107,county,"Loudoun County, Virginia",2018,vac_res_per,0.0862655214971161,percent
51153,county,"Prince William County, Virginia",2018,vac_res_per,0.33572911866617994,percent
51510,county,"Alexandria city, Virginia",2018,vac_res_per,0.2479367302195847,percent
51600,county,"Fairfax city, Virginia",2018,vac_res_per,0.38807549832421945,percent
51610,county,"Falls Church city, Virginia",2018,vac_res_per,0.5184033177812338,percent
51683,county,"Manassas city, Virginia",2018,vac_res_per,0.2957850628543258,percent
51685,county,"Manassas Park city, Virginia",2018,vac_res_per,0.29945393693852385,percent
11001,county,District of Columbia,2018,vac_bus_per,7.326285902603494,percent
24017,county,"Charles County, Maryland",2018,vac_bus_per,1.470321292430568,percent
24021,county,"Frederick County, Maryland",2018,vac_bus_per,4.674674674674675,percent
24031,county,"Montgomery County, Maryland",2018,vac_bus_per,6.898201046953472,percent
24033,county,"Prince George's County, Maryland",2018,vac_bus_per,7.456698930208865,percent
51013,county,"Arlington County, Virginia",2018,vac_bus_per,12.633087633087634,percent
51059,county,"Fairfax County, Virginia",2018,vac_bus_per,7.75952631076306,percent
51107,county,"Loudoun County, Virginia",2018,vac_bus_per,2.595691926235859,percent
51153,county,"Prince William County, Virginia",2018,vac_bus_per,3.391937488900728,percent
51510,county,"Alexandria city, Virginia",2018,vac_bus_per,5.656378328255398,percent
51600,county,"Fairfax city, Virginia",2018,vac_bus_per,6.317745432022298,percent
51610,county,"Falls Church city, Virginia",2018,vac_bus_per,11.090342679127726,percent
51683,county,"Manassas city, Virginia",2018,vac_bus_per,4.17558886509636,percent
51685,county,"Manassas Park city, Virginia",2018,vac_bus_per,14.482758620689657,percent
11001,county,District of Columbia,2018,vac_oth_per,0.0052162119868551455,percent
24017,county,"Charles County, Maryland",2018,vac_oth_per,0,percent
24021,county,"Frederick County, Maryland",2018,vac_oth_per,0,percent
24031,county,"Montgomery County, Maryland",2018,vac_oth_per,0,percent
24033,county,"Prince George's County, Maryland",2018,vac_oth_per,0.007068386640749249,percent
51013,county,"Arlington County, Virginia",2018,vac_oth_per,0,percent
51059,county,"Fairfax County, Virginia",2018,vac_oth_per,0,percent
51107,county,"Loudoun County, Virginia",2018,vac_oth_per,0,percent
51153,county,"Prince William County, Virginia",2018,vac_oth_per,0,percent
51510,county,"Alexandria city, Virginia",2018,vac_oth_per,0,percent
51600,county,"Fairfax city, Virginia",2018,vac_oth_per,0,percent
51610,county,"Falls Church city, Virginia",2018,vac_oth_per,0,percent
51683,county,"Manassas city, Virginia",2018,vac_oth_per,0,percent
51685,county,"Manassas Park city, Virginia",2018,vac_oth_per,0,percent
11001,county,District of Columbia,2018,vac_per,2.7974454311226715,percent
24017,county,"Charles County, Maryland",2018,vac_per,0.43691604490152586,percent
24021,county,"Frederick County, Maryland",2018,vac_per,0.8369352981425543,percent
24031,county,"Montgomery County, Maryland",2018,vac_per,1.1572530231552585,percent
24033,county,"Prince George's County, Maryland",2018,vac_per,1.799878659865627,percent
51013,county,"Arlington County, Virginia",2018,vac_per,1.3001120905581003,percent
51059,county,"Fairfax County, Virginia",2018,vac_per,0.9555858793780018,percent
51107,county,"Loudoun County, Virginia",2018,vac_per,0.2672071194846073,percent
51153,county,"Prince William County, Virginia",2018,vac_per,0.5143449329115305,percent
51510,county,"Alexandria city, Virginia",2018,vac_per,0.641582103551152,percent
51600,county,"Fairfax city, Virginia",2018,vac_per,1.6009295720095538,percent
51610,county,"Falls Church city, Virginia",2018,vac_per,2.264935064935065,percent
51683,county,"Manassas city, Virginia",2018,vac_per,0.8304393779254114,percent
51685,county,"Manassas Park city, Virginia",2018,vac_per,1.5776319900031242,percent
11001,county,District of Columbia,2018,vac_res_12plus,6868,count
24017,county,"Charles County, Maryland",2018,vac_res_12plus,158,count
24021,county,"Frederick County, Maryland",2018,vac_res_12plus,423,count
24031,county,"Montgomery County, Maryland",2018,vac_res_12plus,2178,count
24033,county,"Prince George's County, Maryland",2018,vac_res_12plus,3928,count
51013,county,"Arlington County, Virginia",2018,vac_res_12plus,490,count
51059,county,"Fairfax County, Virginia",2018,vac_res_12plus,1320,count
51107,county,"Loudoun County, Virginia",2018,vac_res_12plus,108,count
51153,county,"Prince William County, Virginia",2018,vac_res_12plus,421,count
51510,county,"Alexandria city, Virginia",2018,vac_res_12plus,175,count
51600,county,"Fairfax city, Virginia",2018,vac_res_12plus,40,count
51610,county,"Falls Church city, Virginia",2018,vac_res_12plus,26,count
51683,county,"Manassas city, Virginia",2018,vac_res_12plus,45,count
51685,county,"Manassas Park city, Virginia",2018,vac_res_12plus,15,count
11001,county,District of Columbia,2018,vac_bus_12plus,2265,count
24017,county,"Charles County, Maryland",2018,vac_bus_12plus,74,count
24021,county,"Frederick County, Maryland",2018,vac_bus_12plus,416,count
24031,county,"Montgomery County, Maryland",2018,vac_bus_12plus,2225,count
24033,county,"Prince George's County, Maryland",2018,vac_bus_12plus,1988,count
51013,county,"Arlington County, Virginia",2018,vac_bus_12plus,1131,count
51059,county,"Fairfax County, Virginia",2018,vac_bus_12plus,2703,count
51107,county,"Loudoun County, Virginia",2018,vac_bus_12plus,315,count
51153,county,"Prince William County, Virginia",2018,vac_bus_12plus,334,count
51510,county,"Alexandria city, Virginia",2018,vac_bus_12plus,329,count
51600,county,"Fairfax city, Virginia",2018,vac_bus_12plus,193,count
51610,county,"Falls Church city, Virginia",2018,vac_bus_12plus,154,count
51683,county,"Manassas city, Virginia",2018,vac_bus_12plus,112,count
51685,county,"Manassas Park city, Virginia",2018,vac_bus_12plus,84,count
11001,county,District of Columbia,2018,vac_oth_12plus,0,count
24017,county,"Charles County, Maryland",2018,vac_oth_12plus,0,count
24021,county,"Frederick County, Maryland",2018,vac_oth_12plus,0,count
24031,county,"Montgomery County, Maryland",2018,vac_oth_12plus,0,count
24033,county,"Prince George's County, Maryland",2018,vac_oth_12plus,2,count
51013,county,"Arlington County, Virginia",2018,vac_oth_12plus,0,count
51059,county,"Fairfax County, Virginia",2018,vac_oth_12plus,0,count
51107,county,"Loudoun County, Virginia",2018,vac_oth_12plus,0,count
51153,county,"Prince William County, Virginia",2018,vac_oth_12plus,0,count
51510,county,"Alexandria city, Virginia",2018,vac_oth_12plus,0,count
51600,county,"Fairfax city, Virginia",2018,vac_oth_12plus,0,count
51610,county,"Falls Church city, Virginia",2018,vac_oth_12plus,0,count
51683,county,"Manassas city, Virginia",2018,vac_oth_12plus,0,count
51685,county,"Manassas Park city, Virginia",2018,vac_oth_12plus,0,count
11001,county,District of Columbia,2018,vac_12plus,11398,count
24017,county,"Charles County, Maryland",2018,vac_12plus,306,count
24021,county,"Frederick County, Maryland",2018,vac_12plus,1255,count
24031,county,"Montgomery County, Maryland",2018,vac_12plus,6628,count
24033,county,"Prince George's County, Maryland",2018,vac_12plus,7904,count
51013,county,"Arlington County, Virginia",2018,vac_12plus,2752,count
51059,county,"Fairfax County, Virginia",2018,vac_12plus,6726,count
51107,county,"Loudoun County, Virginia",2018,vac_12plus,738,count
51153,county,"Prince William County, Virginia",2018,vac_12plus,1089,count
51510,county,"Alexandria city, Virginia",2018,vac_12plus,833,count
51600,county,"Fairfax city, Virginia",2018,vac_12plus,426,count
51610,county,"Falls Church city, Virginia",2018,vac_12plus,334,count
51683,county,"Manassas city, Virginia",2018,vac_12plus,269,count
51685,county,"Manassas Park city, Virginia",2018,vac_12plus,183,count
11001,county,District of Columbia,2019,tot_adr,456974,count
24017,county,"Charles County, Maryland",2019,tot_adr,75403,count
24021,county,"Frederick County, Maryland",2019,tot_adr,121787,count
24031,county,"Montgomery County, Maryland",2019,tot_adr,494113,count
24033,county,"Prince George's County, Maryland",2019,tot_adr,449575,count
51013,county,"Arlington County, Virginia",2019,tot_adr,145804,count
51059,county,"Fairfax County, Virginia",2019,tot_adr,521968,count
51107,county,"Loudoun County, Virginia",2019,tot_adr,194952,count
51153,county,"Prince William County, Virginia",2019,tot_adr,184456,count
51510,county,"Alexandria city, Virginia",2019,tot_adr,100829,count
51600,county,"Fairfax city, Virginia",2019,tot_adr,15404,count
51610,county,"Falls Church city, Virginia",2019,tot_adr,9625,count
51683,county,"Manassas city, Virginia",2019,tot_adr,20089,count
51685,county,"Manassas Park city, Virginia",2019,tot_adr,6692,count
11001,county,District of Columbia,2019,vac_res_adr,10776,count
24017,county,"Charles County, Maryland",2019,vac_res_adr,207,count
24021,county,"Frederick County, Maryland",2019,vac_res_adr,471,count
24031,county,"Montgomery County, Maryland",2019,vac_res_adr,3019,count
24033,county,"Prince George's County, Maryland",2019,vac_res_adr,5291,count
51013,county,"Arlington County, Virginia",2019,vac_res_adr,632,count
51059,county,"Fairfax County, Virginia",2019,vac_res_adr,1774,count
51107,county,"Loudoun County, Virginia",2019,vac_res_adr,144,count
51153,county,"Prince William County, Virginia",2019,vac_res_adr,528,count
51510,county,"Alexandria city, Virginia",2019,vac_res_adr,244,count
51600,county,"Fairfax city, Virginia",2019,vac_res_adr,43,count
51610,county,"Falls Church city, Virginia",2019,vac_res_adr,39,count
51683,county,"Manassas city, Virginia",2019,vac_res_adr,69,count
51685,county,"Manassas Park city, Virginia",2019,vac_res_adr,11,count
11001,county,District of Columbia,2019,vac_bus_adr,3254,count
24017,county,"Charles County, Maryland",2019,vac_bus_adr,82,count
24021,county,"Frederick County, Maryland",2019,vac_bus_adr,478,count
24031,county,"Montgomery County, Maryland",2019,vac_bus_adr,2608,count
24033,county,"Prince George's County, Maryland",2019,vac_bus_adr,2342,count
51013,county,"Arlington County, Virginia",2019,vac_bus_adr,1169,count
51059,county,"Fairfax County, Virginia",2019,vac_bus_adr,3598,count
51107,county,"Loudoun County, Virginia",2019,vac_bus_adr,338,count
51153,county,"Prince William County, Virginia",2019,vac_bus_adr,419,count
51510,county,"Alexandria city, Virginia",2019,vac_bus_adr,596,count
51600,county,"Fairfax city, Virginia",2019,vac_bus_adr,220,count
51610,county,"Falls Church city, Virginia",2019,vac_bus_adr,191,count
51683,county,"Manassas city, Virginia",2019,vac_bus_adr,133,count
51685,county,"Manassas Park city, Virginia",2019,vac_bus_adr,88,count
11001,county,District of Columbia,2019,vac_oth_adr,8,count
24017,county,"Charles County, Maryland",2019,vac_oth_adr,0,count
24021,county,"Frederick County, Maryland",2019,vac_oth_adr,0,count
24031,county,"Montgomery County, Maryland",2019,vac_oth_adr,1,count
24033,county,"Prince George's County, Maryland",2019,vac_oth_adr,3,count
51013,county,"Arlington County, Virginia",2019,vac_oth_adr,0,count
51059,county,"Fairfax County, Virginia",2019,vac_oth_adr,0,count
51107,county,"Loudoun County, Virginia",2019,vac_oth_adr,0,count
51153,county,"Prince William County, Virginia",2019,vac_oth_adr,0,count
51510,county,"Alexandria city, Virginia",2019,vac_oth_adr,0,count
51600,county,"Fairfax city, Virginia",2019,vac_oth_adr,0,count
51610,county,"Falls Church city, Virginia",2019,vac_oth_adr,0,count
51683,county,"Manassas city, Virginia",2019,vac_oth_adr,0,count
51685,county,"Manassas Park city, Virginia",2019,vac_oth_adr,0,count
11001,county,District of Columbia,2019,vac_adr,14038,count
24017,county,"Charles County, Maryland",2019,vac_adr,289,count
24021,county,"Frederick County, Maryland",2019,vac_adr,949,count
24031,county,"Montgomery County, Maryland",2019,vac_adr,5628,count
24033,county,"Prince George's County, Maryland",2019,vac_adr,7636,count
51013,county,"Arlington County, Virginia",2019,vac_adr,1801,count
51059,county,"Fairfax County, Virginia",2019,vac_adr,5372,count
51107,county,"Loudoun County, Virginia",2019,vac_adr,482,count
51153,county,"Prince William County, Virginia",2019,vac_adr,947,count
51510,county,"Alexandria city, Virginia",2019,vac_adr,840,count
51600,county,"Fairfax city, Virginia",2019,vac_adr,263,count
51610,county,"Falls Church city, Virginia",2019,vac_adr,230,count
51683,county,"Manassas city, Virginia",2019,vac_adr,202,count
51685,county,"Manassas Park city, Virginia",2019,vac_adr,99,count
11001,county,District of Columbia,2019,vac_res_per,2.853473500244939,percent
24017,county,"Charles County, Maryland",2019,vac_res_per,0.30510722971479104,percent
24021,county,"Frederick County, Maryland",2019,vac_res_per,0.43719600490105076,percent
24031,county,"Montgomery County, Maryland",2019,vac_res_per,0.6924089593453422,percent
24033,county,"Prince George's County, Maryland",2019,vac_res_per,1.3575926144498556,percent
51013,county,"Arlington County, Virginia",2019,vac_res_per,0.49708591249085665,percent
51059,county,"Fairfax County, Virginia",2019,vac_res_per,0.38757318884907804,percent
51107,county,"Loudoun County, Virginia",2019,vac_res_per,0.08144243603375337,percent
51153,county,"Prince William County, Virginia",2019,vac_res_per,0.31405578058921146,percent
51510,county,"Alexandria city, Virginia",2019,vac_res_per,0.2781736305078949,percent
51600,county,"Fairfax city, Virginia",2019,vac_res_per,0.37759044608359676,percent
51610,county,"Falls Church city, Virginia",2019,vac_res_per,0.5044625533566163,percent
51683,county,"Manassas city, Virginia",2019,vac_res_per,0.4197335604355496,percent
51685,county,"Manassas Park city, Virginia",2019,vac_res_per,0.18459473065950663,percent
11001,county,District of Columbia,2019,vac_bus_per,8.026046419850529,percent
24017,county,"Charles County, Maryland",2019,vac_bus_per,1.48014440433213,percent
24021,county,"Frederick County, Maryland",2019,vac_bus_per,4.746772591857001,percent
24031,county,"Montgomery County, Maryland",2019,vac_bus_per,6.886354034643008,percent
24033,county,"Prince George's County, Maryland",2019,vac_bus_per,7.459311399178266,percent
