"","Accees to Care","Education","Employment Access","Labor Force Participation","Population Density","Walkability","Spatial Segregation","Income Inequality","Affordability","Environmental","Food Access","Townsend","Mobility","geoid","Incarceration"
"29",0.858,0.652,0.109,0.574,0.118,0.72,0.349,0.529,0.645,0.657,0.911,0.472,0.928,"51700030600",0.793537860194461
"30",0.965,0.875,0.716,0.866,0.924,0.708,0.853,0.569,0.622,0.2,1,0.551,0.613,"51013103503",1.10731075865875
"31",0.913,0.669,0.125,0.652,0.103,0.64,0.483,0.44,0.644,0.474,0.997,0.607,0.85,"51760021000",0.816550884878575
"32",0.924,0.666,0.157,0.632,0.065,0.721,0.368,0.387,0.633,0.549,0.051,0.484,0.81,"51710005100",0.690711607234891
"33",0.976,0.668,0.097,0.306,0.061,0.546,0.361,0,0.622,0.687,0.965,0.316,0.074,"51650011400",0.724544695886606
"34",0.913,0.651,0.133,0.677,0.03,0.661,0.304,0.221,0.622,0.594,0.537,0.478,0.842,"51087200805",0.702616180324041
"35",0.952,0.886,0.63,0.836,0.301,0.898,0.825,0.542,0.622,0.327,1,0.512,0.593,"51013103602",1.01261761812925
"36",0.848,0.653,0.147,0.593,0.043,0.613,0.28,0.388,0.598,0.609,0.998,0.487,0.797,"51700030800",0.77819390695198
"37",0.839,0.535,0.101,0.639,0.019,0.836,0.789,0.329,0.576,0.42,0.435,0.493,0.723,"51760060900",0.731525872398032
"38",0.909,0.62,0.054,0.456,0.03,0.47,0.572,0.39,0.576,0.613,0.998,0.512,0.677,"51590000500",0.790747920175222
"39",0.933,0.726,0.113,0.652,0.353,0.727,0.687,0.49,0.529,0.171,1,0.805,0.745,"51013101603",0.912472654036001
"40",0.762,0.521,0.119,0.678,0.076,0.517,0.681,0.469,0.61,0.573,0.983,0.408,0.742,"51760070601",0.81220865643599
"41",0.867,0.66,0.106,0.627,0.082,0.621,0.151,0.334,0.622,0.637,0.945,0.513,0.8,"51700030400",0.7627900930868
"42",0.883,0.624,0.008,0.303,0.004,0.232,0.527,0.342,0.288,0.762,0.494,0.662,0.724,"51105950301",0.791344163350735
"43",0.922,0.633,0.167,0.544,0.056,0.804,0.183,0.439,0.668,0.388,0.358,0.434,0.846,"51740212100",0.619831856213643
"44",0.827,0.658,0.26,0.759,0.176,0.353,0.77,0.612,0.656,0.479,0.477,0.329,0.821,"51059461902",0.82438122655153
"45",0.909,0.594,0.046,0.564,0.06,0.314,0.24,0.492,0.61,0.73,0.416,0.564,0.856,"51800065500",0.723940631303702
"46",0.996,0.729,0.066,0.985,0.035,0.487,0.77,0.509,0.38,0.386,0.468,0.708,0.238,"51710000902",0.897051705430919
"47",0.918,0.63,0.151,0.613,0.034,0.656,0.425,0.46,0.656,0.476,0.897,0.416,0.737,"51760060700",0.729023258520915
"48",0.904,0.653,0.197,0.709,0.09,0.774,0.496,0.401,0.587,0.569,0.97,0.556,0.715,"51710002900",0.832317551660611
"49",0.936,0.612,0.05,0.652,0.045,0.292,0.413,0.49,0.564,0.704,0.672,0.497,0.797,"51800065100",0.758451241465539
"50",0.908,0.683,0.093,0.791,0.181,0.637,0.7,0.568,0.622,0.511,0.878,0.571,0.684,"51710001300",0.89541513215555
"51",0.867,0.65,0.208,0.569,0.125,0.896,0.439,0.407,0.587,0.554,0.903,0.478,0.739,"51710002700",0.796831556014216
"52",0.884,0.646,0.085,0.592,0.067,0.858,0.483,0.481,0.518,0.593,0.636,0.542,0.709,"51680001100",0.791649409948512
"53",0.918,0.658,0.088,0.518,0.077,0.927,0.572,0.364,0.599,0.594,0.639,0.489,0.71,"51680000600",0.772108529099816
"54",0.886,0.66,0.22,0.634,0.112,0.715,0.174,0.422,0.654,0.554,0.856,0.454,0.893,"51710004300",0.73528185683871
"55",0.873,0.583,0.059,0.64,0.019,0.729,0.764,0.483,0.622,0.511,0.038,0.604,0.83,"51041100406",0.754899606721974
"56",0.894,0.64,0.044,0.521,0.042,0.356,0.706,0.37,0.46,0.641,0.982,0.484,0.869,"51590001000",0.810905366194719
"57",0.873,0.659,0.104,0.658,0.096,0.777,0.821,0.297,0.587,0.583,0.91,0.596,0.559,"51710005701",0.900982061945698
"58",0.806,0.532,0.058,0.701,0.034,0.529,0.857,0.534,0.603,0.48,0.593,0.499,0.779,"51041100404",0.799233816329676
"59",0.872,0.653,0.141,0.576,0.027,0.832,0.63,0.177,0.576,0.571,0.889,0.563,0.595,"51770001000",0.824412914496986
"60",0.789,0.628,0.47,0.85,0.324,0.726,0.681,0.465,0.668,0.452,1,0.476,0.745,"51510201205",0.924713409206
"61",0.85,0.652,0.019,0.745,0.011,0.331,0.413,0.415,0.0580000000000001,0.697,0.936,0.364,0.813,"51595890100",0.771984634629091
"62",0.893,0.666,0.131,0.639,0.131,0.63,0.37,0.448,0.596,0.631,0.741,0.492,0.808,"51550020100",0.790141437110028
"63",0.944,0.856,0.8,0.878,0.732,0.718,0.717,0.583,0.587,0.359,0.999,0.652,0.595,"51013101804",1.12040778956442
"64",0.933,0.719,0.113,0.652,0.162,0.435,0.745,0.49,0.541,0.589,0.333,0.805,0.382,"51710002500",0.949643103059823
"65",0.928,0.644,0.022,0.666,0.028,0.323,0.323,0.456,0.587,0.715,0.358,0.501,0.811,"51620090200",0.729392049271694
"66",0.877,0.723,0.343,0.781,0.178,0.838,0.891,0.517,0.61,0.574,0.979,0.593,0.77,"51510200102",0.985149356179029
"67",0.967,0.857,0.046,0.552,0.01,0.481,0.572,0.302,0.345,0.71,0.907,0.727,0.548,"51121020301",0.943362357853038
"68",0.827,0.613,0.141,0.557,0.075,0.73,0.636,0.359,0.599,0.496,0.622,0.549,0.687,"51770002600",0.799551426158421
"69",0.911,0.727,0.591,0.811,0.584,0.607,0.84,0.374,0.691,0.547,0.998,0.546,0.712,"51013102001",1.03404685432333
"70",0.947,0.731,0.322,0.721,0.247,0.683,0.853,0.424,0.677,0.401,0.997,0.67,0.742,"51510200304",0.947901465113169
"71",0.883,0.759,0.474,0.689,0.086,0.927,0.732,0.391,0.656,0.27,0.667,0.521,0.423,"51760030200",0.872821329050024
"72",0.902,0.675,0.066,0.599,0.039,0.719,0.63,0.431,0.541,0.668,0.275,0.555,0.82,"51680000400",0.79347588083967
"73",0.928,0.752,0.38,0.633,0.184,0.683,0.872,0.487,0.645,0.479,0.98,0.497,0.855,"51510200106",0.91604601772369
"74",0.957,0.875,1,0.859,0.584,0.832,0.757,0.508,0.61,0.256,1,0.546,0.703,"51013101705",1.05549789187787
"75",0.867,0.748,0.32,0.778,0.289,0.62,0.84,0.487,0.622,0.298,0.958,0.622,0.864,"51510200108",0.949362548536172
"76",0.941,0.657,0.111,0.666,0.129,0.632,0.713,0.36,0.656,0.661,1,0.625,0.822,"51810045810",0.882293470701498
"77",0.924,0.814,0.592,0.755,0.231,0.462,0.834,0.48,0.645,0.337,1,0.593,0.846,"51013103300",0.972562565432345
"78",0.936,0.656,0.166,0.614,0.072,0.579,0.355,0.21,0.61,0.532,0.251,0.415,0.922,"51710004600",0.650389012104935
"79",0.937,0.616,0.085,0.59,0.058,0.668,0.719,0.327,0.587,0.67,0.932,0.536,0.768,"51770000900",0.820354973437351
"80",0.919,0.701,0.045,0.456,0.025,0.584,0.31,0.288,0.472,0.603,0.814,0.734,0.814,"51520020201",0.795689119546467
"81",0.885,0.717,0.172,0.761,0.089,0.772,0.815,0.552,0.541,0.658,0.973,0.732,0.599,"51810040600",1.00822610042488
"82",0.99,0.722,0.032,0.89,0.009,0.704,0.879,0.553,0.426,0.687,0.272,0.663,0.254,"51700032300",0.93232503697702
"83",0.865,0.703,0.163,0.733,0.132,0.683,0.808,0.415,0.633,0.61,0.99,0.514,0.84,"51059415401",0.914441288736658
"84",0.854,0.683,0.089,0.755,0.099,0.451,0.591,0.464,0.645,0.664,0.977,0.473,0.691,"51700032006",0.881748255639584
"85",0.957,0.728,0.104,0.571,0.083,0.659,0.757,0.333,0.599,0.61,0.926,0.604,0.819,"51710001400",0.872935212761314
"86",0.887,0.645,0.197,0.622,0.08,0.758,0.457,0.485,0.541,0.551,0.645,0.546,0.691,"51710003400",0.795840954448533
"87",0.853,0.608,0.045,0.694,0.052,0.351,0.447,0.48,0.596,0.598,0.442,0.497,0.494,"51730810400",0.779356907271676
"88",0.905,0.672,0.083,0.642,0.043,0.901,0.623,0.427,0.552,0.578,0.949,0.589,0.806,"51680000700",0.840891218018519
"89",0.971,0.671,0.144,0.6,0.075,0.623,0.568,0.483,0.656,0.586,0.996,0.594,0.722,"51760071004",0.838455655346718
"90",0.936,0.001,0.066,0.789,0.144,0.549,0.904,0.521,0.587,0.45,0.784,0.546,0.332,"51710001100",0.628689861578533
"91",0.961,0.859,0.851,0.819,0.841,0.758,0.694,0.544,0.599,0.327,1,0.647,0.473,"51013101701",1.12820685111777
"92",0.89,0.646,0.122,0.739,0.16,0.622,0.636,0.514,0.564,0.584,0.978,0.576,0.594,"51710005901",0.895604446830642
"93",0.762,0.607,0.265,0.812,0.169,0.701,0.853,0.451,0.576,0.537,0.984,0.353,0.842,"51059450702",0.880781760811581
"94",0.87,0.634,0.052,0.539,0.013,0.655,0.457,0.386,0.518,0.643,0.674,0.536,0.891,"51680001900",0.759940832438558
"95",0.967,0.703,0.181,0.689,0.1,0.661,0.457,0.442,0.529,0.539,0.928,0.778,0.742,"51710004400",0.876331379288789
"96",0.916,0.654,0.092,0.759,0.057,0.684,0.821,0.504,0.553,0.595,0.995,0.514,0.737,"51710005500",0.876967754233182
"97",0.978,0.863,0.576,0.617,0.315,0.884,0.738,0.475,0.587,0.556,0.991,0.546,0.612,"51059480203",1.00510722236203
"98",0.961,0.727,0.056,0.652,0.02,0.335,0.713,0.556,0.552,0.674,0.904,0.866,0.752,"51177020313",0.965289813353883
"99",0.879,0.682,0.175,0.584,0.085,0.836,0.24,0.357,0.529,0.545,0.825,0.565,0.881,"51710004500",0.76362301439566
"100",0.884,0.764,0.303,0.781,0.288,0.817,0.897,0.511,0.656,0.439,0.955,0.558,0.719,"51510200409",0.982369913388905
"101",0.913,0.672,0.039,0.673,0.011,0.324,0.662,0.385,0.575,0.655,0.631,0.554,0.698,"51730811200",0.828887265912968
"102",0.888,0.658,0.044,0.541,0.044,0.458,0.668,0.432,0.622,0.412,0.547,0.608,0.663,"51670820100",0.793702748653426
"103",0.969,0.834,0.696,0.747,0.307,0.902,0.84,0.479,0.633,0.215,1,0.52,0.573,"51013103504",0.962901220686946
"104",0.867,0.748,0.32,0.778,0.289,0.62,0.84,0.487,0.622,0.427,0.958,0.622,0.864,"51510200109",0.974741747540114
"105",0.979,0.868,0.603,0.793,0.068,0.727,0.745,0.517,0.587,0.531,1,0.667,0.502,"51059480205",1.02709890221639
"106",0.902,0.64,0.418,0.749,0.394,0.661,0.866,0.425,0.679,0.513,0.993,0.53,0.889,"51013102200",0.93306777336603
"107",0.941,0.726,0.197,0.467,0.232,0.824,0.706,0.324,0.61,0.66,0.88,0.603,0.304,"51540000202",0.939256495987169
"108",0.89,0.716,0.162,0.704,0.113,0.792,0.725,0.327,0.599,0.644,0.905,0.589,0.804,"51540000401",0.906004867230932
"109",0.914,0.697,0.068,0.647,0.032,0.719,0.553,0.481,0.506,0.698,0.992,0.651,0.73,"51680000205",0.889808274013165
"110",0.937,0.65,0.106,0.654,0.123,0.622,0.483,0.463,0.587,0.617,0.999,0.473,0.645,"51710005800",0.813822804323427
"111",0.967,0.735,0.065,0.745,0.134,0.289,0.828,0.6,0.495,0.722,0.994,0.671,0.721,"51199050207",0.983466751213999
"112",0.923,0.696,0.251,0.592,0.115,0.855,0.579,0.268,0.645,0.513,1,0.604,0.748,"51760020700",0.84589963130754
"113",0.92,0.68,0.09,0.597,0.156,0.76,0.496,0.458,0.599,0.555,0.646,0.662,0.708,"51710001600",0.836855530751871
"114",0.851,0.655,0.138,0.736,0.067,0.73,0.827,0.448,0.576,0.636,0.986,0.741,0.689,"51700032126",0.970293848798517
"115",0.942,0.646,0.167,0.566,0.047,0.839,0.432,0.43,0.668,0.415,0.898,0.521,0.731,"51740211100",0.741221054468843
"116",0.962,0.749,0.1,0.645,0.036,0.476,0.694,0.391,0.46,0.6,0.962,0.806,0.804,"51550020910",0.92885554645307
"117",0.89,0.664,0.058,0.587,0.042,0.57,0.47,0.337,0.644,0.517,0.555,0.653,0.556,"51730811300",0.800543642305867
"118",0.854,0.611,0.108,0.744,0.185,0.442,0.917,0.56,0.656,0.607,0.985,0.473,0.773,"51153900203",0.91218951516943
"119",0.981,0.827,0.292,0.657,0.097,0.815,0.54,0.287,0.518,0.443,1,0.735,0.539,"51710004002",0.919733806644059
"120",0.829,0.607,0.102,0.736,0.017,0.555,0.815,0.436,0.506,0.509,0.981,0.602,0.715,"51550020500",0.879012583356581
"121",0.836,0.639,0.148,0.733,0.173,0.771,0.802,0.442,0.679,0.61,0.983,0.579,0.819,"51059421500",0.923023724726838
"122",0.961,0.688,0.167,0.616,0.06,0.627,0.534,0.413,0.529,0.554,0.663,0.657,0.851,"51710006400",0.808723238598776
"123",0.965,0.855,0.425,0.843,0.317,0.929,0.725,0.488,0.55,0.336,0.998,0.718,0.698,"51510201602",1.00794549962804
"124",0.926,0.725,0.038,0.746,0.055,0.568,0.834,0.435,0.506,0.665,0.455,0.692,0.731,"51700032123",0.912303374474194
"125",0.826,0.64,0.099,0.736,0.117,0.553,0.828,0.523,0.645,0.619,0.944,0.68,0.893,"51153900602",0.946250965128209
"126",0.879,0.716,0.059,0.779,0.113,0.657,0.694,0.396,0.529,0.651,0.906,0.597,0.696,"51710006501",0.921693755673291
"127",0.985,0.724,0.033,0.686,0.01,0.248,0.884,0.604,0.467,0.644,0.406,0.707,0.569,"51149850200",0.914743193682343
"128",0.96,0.686,0.105,0.567,0.031,0.578,0.579,0.404,0.529,0.659,0.468,0.718,0.776,"51650010504",0.829234575558908
"129",0.916,0.716,0.079,0.714,0.055,0.623,0.794,0.39,0.644,0.556,0.774,0.689,0.738,"51630000400",0.905927948351209
"130",0.959,0.838,0.387,0.663,0.36,0.772,0.501,0.22,0.552,0.323,1,0.573,0.51,"51760040400",0.906127086596941
"131",0.976,0.875,0.106,0.315,0.053,0.584,0.674,0.295,0.679,0.697,0.972,0.712,0.47,"51003010901",0.964980070703195
"132",0.875,0,0.194,0.634,0.072,0.726,0.451,0.402,0.552,0.452,0.599,0.619,0.494,"51760060200",0.536970167687458
"133",0.833,0.706,0.346,0.787,0.186,0.576,0.86,0.511,0.656,0.477,0.979,0.507,0.573,"51510200104",0.965971664759906
"134",0.915,0.669,0.036,0.548,0.029,0.18,0.31,0.37,0.622,0.67,0.459,0.543,0.795,"51730810500",0.738879374939783
"135",0.937,0.815,0.388,0.845,0.156,0.916,0.696,0.468,0.6,0.374,0.91,0.715,0.524,"51760020501",0.979938025731971
"136",0.937,0.656,0.049,0.692,0.044,0.547,0.745,0.411,0.645,0.396,0.881,0.54,0.864,"51670820300",0.788951680664864
"137",0.883,0.688,0.139,0.769,0.034,0.69,0.89,0.463,0.587,0.606,0.942,0.642,0.596,"51041100107",0.955061195204395
"138",0.842,0.616,0.066,0.692,0.079,0.346,0.789,0.488,0.552,0.598,0.995,0.605,0.726,"51041100806",0.903134811525196
"139",0.867,0.728,0.38,0.672,0.118,0.974,0.872,0.439,0.622,0.489,0.985,0.619,0.787,"51059451502",0.952666509616975
"140",0.895,0.646,0.157,0.615,0.071,0.7,0.093,0.545,0.564,0.367,1,0.524,0.736,"51740212000",0.71656612015544
"141",0.867,0.649,0.172,0.647,0.058,0.626,0.559,0.512,0.576,0.645,0.692,0.684,0.709,"51700030900",0.8792904035161
"142",0.971,0.735,0.103,0.659,0.043,0.659,0.681,0.357,0.493,0.72,0.983,0.669,0.773,"51700031902",0.907652049797749
"143",0.888,0.658,0.085,0.592,0.05,0.737,0.534,0.447,0.518,0.665,0.999,0.583,0.672,"51660000302",0.856349300001441
"144",0.893,0.679,0.02,0.661,0.003,0.376,0.553,0.483,0.518,0.785,0.484,0.625,0.758,"51137110200",0.851779129718847
"145",0.892,0.614,0.146,0.635,0.054,0.747,0.539,0.468,0.586,0.587,0.527,0.368,0.5,"51770002501",0.752976630009105
"146",0.891,0.71,0.138,0.662,0.071,0.562,0.821,0.457,0.541,0.623,0.97,0.658,0.771,"51087200153",0.941912094206598
"147",0.877,0.682,0.338,0.68,0.176,0.647,0.917,0.386,0.633,0.534,0.994,0.589,0.882,"51059452700",0.93602905886234
"148",0.944,0.65,0.05,0.584,0.072,0.511,0.54,0.391,0.564,0.677,0.95,0.449,0.567,"51800065302",0.804445322641759
"149",0.91,0.674,0.071,0.589,0.066,0.729,0.604,0.406,0.541,0.678,0.976,0.62,0.769,"51650010900",0.867815363270547
"150",0.95,0.816,0.644,0.896,0.328,0.719,0.796,0.427,0.61,0.383,0.998,0.712,0.723,"51013102002",1.03441910812737
"151",0.892,0.718,0.163,0.749,0.024,0.68,0.796,0.428,0.599,0.666,0.957,0.596,0.696,"51700032128",0.936746108923393
"152",0.979,0.868,0.603,0.793,0.068,0.727,0.745,0.517,0.587,0.587,1,0.667,0.502,"51059480204",1.03811622891577
"153",0.888,0.683,0.237,0.725,0.103,0.701,0.904,0.489,0.587,0.528,1,0.56,0.734,"51087200417",0.926843239708142
"154",0.993,0.869,0.62,0.862,0.793,0.859,0.61,0.564,0.598,0.383,0.998,0.627,0.584,"51013101409",1.08263898888976
"155",0.951,0.797,0.318,0.789,0.205,0.675,0.863,0.531,0.621,0.48,0.995,0.685,0.568,"51059420503",1.01717757839333
"156",0.938,0.717,0.104,0.458,0.076,0.606,0.564,0.309,0.5,0.746,0.985,0.653,0.467,"51700031701",0.903086384675021
"157",0.902,0.753,0.377,0.709,0.189,0.713,0.917,0.388,0.622,0.496,0.979,0.553,0.803,"51059452801",0.952738030232067
"158",0.925,0.663,0.153,0.569,0.058,0.757,0.553,0.38,0.587,0.457,0.456,0.65,0.844,"51550020300",0.767795337852112
"159",0.918,0.743,0.587,0.683,0.284,0.816,0.814,0.33,0.699,0.5,0.997,0.597,0.749,"51013102003",0.969675972363971
"160",0.745,0.59,0.01,0.602,0.001,0.166,0.694,0.409,0.38,0.846,0.29,0.599,0.951,"51001090402",0.847061650890733
"161",0.878,0.65,0.008,0.521,0.001,0.112,0.374,0.48,0.299,0.773,0.313,0.849,0.93,"51143010301",0.830028728088096
"162",0.92,0.668,0.159,0.657,0.1,0.729,0.566,0.346,0.61,0.517,0.882,0.646,0.754,"51760060400",0.838478924988581
"163",0.899,0.683,0.152,0.7,0.058,0.777,0.897,0.459,0.655,0.617,0.992,0.614,0.771,"51153901403",0.931820000699066
"164",0.855,0.668,0.124,0.818,0.07,0.534,0.917,0.483,0.645,0.596,0.956,0.624,0.714,"51153901419",0.957423033333941
"165",0.903,0.631,0.122,0.746,0.256,0.652,0.757,0.57,0.622,0.61,0.997,0.486,0.86,"51059421701",0.887173427849746
"166",0.883,0.764,0.303,0.782,0.288,0.819,0.898,0.513,0.656,0.442,0.954,0.556,0.719,"51510200408",0.983086773593074
"167",0.936,0.755,0.333,0.707,0.047,0.838,0.732,0.495,0.587,0.236,0.983,0.661,0.561,"51760040201",0.891546758514206
"168",0.91,0.658,0.081,0.666,0.086,0.7,0.777,0.49,0.552,0.675,0.964,0.696,0.741,"51740212801",0.929678708071578
"169",0.927,0.756,0.327,0.855,0.286,0.726,0.86,0.467,0.702,0.462,0.997,0.734,0.626,"51510200500",1.02692907565938
"170",0.915,0.683,0.275,0.61,0.086,0.678,0.54,0.417,0.564,0.452,0.587,0.609,0.802,"51760011000",0.800504087602565
"171",0.839,0.64,0.114,0.856,0.134,0.458,0.802,0.449,0.645,0.596,0.985,0.594,0.764,"51107610505",0.932378905128081
"172",0.87,0.78,0.078,0.896,0.04,0.952,0.566,0.24,0.576,0.618,0.456,0.619,0.45,"51680000500",0.897694199351148
"173",0.912,0.726,0.084,0.784,0.147,0.568,0.508,0.491,0.564,0.705,0.987,0.63,0.703,"51810044005",0.92705235385828
"174",0.944,0.833,0.344,0.841,0.129,0.826,0.808,0.638,0.622,0.58,1,0.533,0.682,"51059481101",0.997356884450005
"175",0.933,0.726,0.113,0.652,0.012,0.435,0.836,0.49,0.629,0.677,0.528,0.805,0.624,"51153901102",0.956891746710001
"176",0.89,0.627,0.148,0.688,0.045,0.654,0.834,0.533,0.552,0.661,0.856,0.648,0.709,"51810040200",0.91589036862297
"177",0.898,0.661,0.088,0.785,0.113,0.737,0.828,0.324,0.529,0.624,0.862,0.577,0.68,"51660000101",0.897827138457177
"178",0.91,0.625,0.053,0.59,0.005,0.597,0.542,0.563,0.495,0.647,0.673,0.726,0.84,"51009010505",0.832355693868712
"179",0.896,0.654,0.086,0.593,0.049,0.43,0.617,0.417,0.564,0.598,0.883,0.721,0.719,"51760070803",0.876695289720139
"180",0.894,0.674,0.355,0.741,0.181,0.616,0.866,0.398,0.668,0.491,0.972,0.568,0.881,"51059451501",0.911940259310718
"181",0.918,0.639,0.044,0.678,0.057,0.378,0.323,0.435,0.552,0.7,0.833,0.544,0.638,"51800065401",0.796695848270706
"182",0.958,0,0.113,0.618,0.071,0.7,0.374,0.461,0.587,0.489,0.241,0.68,0.782,"51760021200",0.465547061016469
"183",0.884,0.733,0.418,0.799,0.331,0.585,0.911,0.537,0.633,0.47,0.988,0.62,0.831,"51013102804",1.00912901401012
"184",0.922,0.68,0.07,0.787,0.081,0.312,0.744,0.586,0.575,0.636,0.891,0.716,0.74,"51041100212",0.941653182159024
"185",0.968,0.746,0.204,0.538,0.046,0.697,0.457,0.354,0.518,0.359,0.864,0.66,0.757,"51760010202",0.792229540632038
"186",0.907,0.644,0.044,0.57,0.006,0.635,0.566,0.551,0.495,0.71,0.763,0.729,0.834,"51009010506",0.862558602955035
"187",0.876,0.645,0.014,0.522,0.003,0.379,0.552,0.397,0.39,0.735,0.726,0.697,0.868,"51117930202",0.841067565305517
"188",0.898,0.672,0.172,0.79,0.082,0.749,0.808,0.574,0.622,0.55,0.961,0.667,0.467,"51087200412",0.960189669668934
"189",0.955,0.642,0.065,0.488,0.047,0.504,0.393,0.398,0.529,0.623,0.987,0.555,0.886,"51590000600",0.756080338027023
"190",0.944,0.856,0.8,0.879,0.736,0.717,0.719,0.584,0.587,0.36,0.999,0.652,0.595,"51013101805",1.12177381729662
"191",0.898,0.654,0.156,0.621,0.125,0.757,0.298,0.391,0.587,0.516,0.789,0.644,0.769,"51760010800",0.790126641544094
"192",0.892,0.678,0.015,0.55,0.001,0.36,0.579,0.438,0.38,0.785,0.35,0.706,0.839,"51147930101",0.844273461858172
"193",0.893,0.627,0.044,0.647,0.051,0.197,0.496,0.513,0.599,0.541,0.954,0.607,0.576,"51670820700",0.834754539130123
"194",0.961,0.775,0.215,0.528,0.096,0.595,0.84,0.496,0.46,0.635,0.997,0.649,0.637,"51059440503",0.963454509036877
"195",0.935,0.804,0.159,0.601,0.209,0.868,0.816,0.355,0.584,0.588,0.759,0.547,0.284,"51710002600",0.961294426256472
"196",0.869,0.715,0.182,0.654,0.061,0.673,0.457,0.369,0.61,0.549,0.929,0.657,0.612,"51770001200",0.879226971447568
"197",0.949,0.669,0.052,0.564,0.044,0.395,0.751,0.457,0.576,0.585,0.969,0.536,0.751,"51570830200",0.837910723035978
"198",0.912,0.726,0.084,0.784,0.147,0.568,0.508,0.491,0.564,0.667,0.987,0.63,0.703,"51810044006",0.919576310740839
"199",0.974,0.69,0.05,0.543,0.044,0.439,0.674,0.487,0.564,0.665,0.372,0.665,0.673,"51041100410",0.83482964687404
"200",0.916,0.676,0.075,0.584,0.098,0.65,0.356,0.402,0.587,0.68,0.816,0.679,0.852,"51700030300",0.827713150436369
"201",0.834,0.748,0.322,0.742,0.119,0.559,0.872,0.37,0.599,0.511,0.992,0.512,0.936,"51059451602",0.933491337123654
